날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2024-05-09(목),배추김치,겉절이김치,총각김치,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-05-09(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-10(금),밥,보리밥,게살볶음밥(완)(01)(02)(05)(06)(08)(09)(10)(15)(16)(18),,,
2024-05-10(금),물만둣국(01)(02)(05)(06)(10)(16)(18),돈코츠숙주국(10),마라탕(05)(06)(08)(09)(10)(16),"[29.95, 21.79, 24.12, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[16.1, 8.99, 10.08, [1, 0, 0, 0, 0]]"
2024-05-10(금),애호박새우볶음(09)(18),모듬쌈,크림새우(01)(02)(05)(06)(09),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]","[11.89, 6.05, 12.97, [1, 0, 0, 0, 0]]"
2024-05-10(금),베이컨버섯볶음(02)(05)(10)(18),오징어젓무침(17),단무지,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-05-10(금),깍두기,고기된장(05)(06)(10),짜장소스(05)(06)(10),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[21.0, 13.1, 6.0, [1, 0, 0, 0, 0]]","[24.3, 4.3, 13.2, [1, 0, 0, 0, 0]]"
2024-05-10(금),"우유(백색우유(200ML,연간))(02)",겉절이김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-10(금),,떠먹는 토핑형 발효유(02),,"[0, 0, 0, [0, 0, 0, 0, 1]]","[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-11(토),셀프주먹밥,에그마요샌드위치(01)(02)(05)(06)(10),밥,,"[45.0, 26.0, 16.4, [1, 0, 0, 0, 0]]",
2024-05-11(토),햄토마토소스닭가슴살(05)(06)(10)(12)(15),돈육큐브토마토소스조림(10)(12),닭고기육개장(01)(05)(06)(15)(16),"[53.0, 6.0, 15.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2024-05-11(토),단호박샐러드(완)(01)(02)(05),눈꽃치즈샐러드(02)(05)(06)(18),떡갈비구이,"[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[18.0, 5.0, 4.0, [1, 0, 0, 0, 0]]","[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]"
2024-05-11(토),시리얼(2)(05)(06),모듬피클,더덕무침,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[15.56, 4.43, 3.53, [1, 0, 0, 0, 0]]"
2024-05-11(토),제로콜라,,깍두기,"[0.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-05-11(토),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-12(일),밥,흑미밥,대패삼겹살굴소스덮밥(10)(18),,,
2024-05-12(일),황태채국(01)(05)(06),참치김치찌개(05)(12)(16),순두부찌개(01)(05)(06)(18),"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]"
2024-05-12(일),스팸두부조림(05)(06)(10),맛김,비엔나소시지야채볶음(06)(10)(12),"[2.51, 9.94, 6.42, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-12(일),깻잎장아찌(완),계란찜(01),시금치고추장무침(16),"[4.25, 0.52, 1.99, [1, 0, 0, 0, 0]]","[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-12(일),배추김치,쇠고기감자조림(16),깍두기,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-05-12(일),"우유(백색우유(200ML,연간))(02)",배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-12(일),,"상온주스, (주문자상표부착)오뚜기, 오쉐프마시는샤인머스캣, 100mL",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[62.0, 1.9, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-13(월),밥,찹쌀밥,현미밥,,,
2024-05-13(월),오징어콩나물국(05)(06)(17),닭고기미역국(05)(06)(15),소고기된장찌개(05)(06)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.0, 3.0, 9.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-13(월),베이컨스크램블에그(01)(05)(10),돼지갈비찜(완)(05)(06)(10),돼지고기김치볶음(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.36, 19.64, 19.4, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]"
2024-05-13(월),연두부양념장(05),깻잎전(완)(01)(05)(06)(10),계란말이(01)(12),"[0, 0, 0, [0, 0, 0, 0, 1]]","[21.62, 9.15, 10.43, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]"
2024-05-13(월),총각김치,시금치무침(05)(06),상추부추무침,,"[8.39, 3.14, 3.78, [1, 0, 0, 0, 0]]","[11.19, 3.96, 2.05, [1, 0, 0, 0, 0]]"
2024-05-13(월),"우유(백색우유(200ML,연간))(02)",배추김치,깍두기,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-05-13(월),,,"㈜케이헬스바이오, 프로루틴단백질음료 코코아, 250mL","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[26.58, 5.82, 8.8, [1, 0, 0, 0, 0]]"
2024-05-14(화),밥,셀프주먹밥,밥,,,
2024-05-14(화),닭가슴살떡국(02)(05)(06)(16),청양나폴리탄파스타(02)(06)(12)(16),쇠고기버섯전골(탕)(05)(06)(16),"[0.0, 1.23, 22.98, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[57.0, 6.0, 46.0, [1, 0, 0, 0, 0]]"
2024-05-14(화),쇠고기버섯볶음(16)(18),치킨가스소스(01)(05)(06)(10)(12)(15)(16)(18),콩나물잡채(05)(18),"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[27.0, 3.5, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-14(화),비엔나소시지구이&케첩(06)(10)(12),모듬피클,"모듬강정(김말이,닭,새우)(01)(02)(05)(06)(09)(15)","[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-14(화),깍두기,양상추샐러드(05)(06)(18),깍두기,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[8.84, 3.66, 1.45, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-05-14(화),혼합견과류(02)(14),,,"[21.58, 56.3, 16.51, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-14(화),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-15(수),소시지구이(12),흑미밥,밥,"[23.0, 20.0, 11.0, [1, 0, 0, 0, 0]]",,
2024-05-15(수),머쉬룸크림스프(02)(05)(06),배추쇠고기국(05)(06)(16),부대찌개(02)(05)(06)(10)(15)(16)(18),"[11.0, 9.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[41.11, 38.55, 27.7, [1, 0, 0, 0, 0]]"
2024-05-15(수),베이글크림치즈(02)(06),돼지고기채소볶음(10)(18),궁중소고기떡볶음(16),"[33.0, 12.0, 10.0, [1, 0, 0, 0, 0]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-15(수),구슬치즈샐러드(05)(06)(10)(18),맛김,어묵핫바(05)(12),"[30.0, 5.0, 8.0, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[22.0, 1.7, 11.0, [1, 0, 0, 0, 0]]"
2024-05-15(수),시리얼(1)(05)(06),깻잎쌈무(13),배추김치,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2024-05-15(수),"우유(백색우유(200ML,연간))(02)",비스킷슈(01)(02)(06),,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[34.0, 18.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-15(수),이온음료,겉절이김치,,"[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-16(목),옛날도시락비빔밥(01)(06)(10),밀쌀밥,밥,,,
2024-05-16(목),팽이버섯장국(01)(05)(06),얼큰새우탕(05)(06)(09),차돌된장찌개(완)(16),"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[14.67, 10.78, 19.1, [1, 0, 0, 0, 0]]"
2024-05-16(목),맛김,볼어묵볶음(05)(06)(18),돼지고기김치찜(10)(16),"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]"
2024-05-16(목),쇠고기장조림(완)(05)(16),깐풍육(05)(06)(10),골뱅이야채무침,"[2.86, 7.38, 16.68, [1, 0, 0, 0, 0]]","[33.46, 25.35, 20.99, [1, 0, 0, 0, 0]]","[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]"
2024-05-16(목),가공우유(바나나맛)(02),한식잡채,겉절이김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[62.0, 4.4, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-16(목),깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-16(목),"생수(500ML,후식)",,,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-17(금),보리밥,태국식돼지고기덮밥(02)(10)(16)(18),후리카케밥(소량)(01)(05)(06),,,
2024-05-17(금),돼지고기애호박찌개(05)(06)(09),쇠고기샤브국(16),종합어묵국(05)(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]","[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]"
2024-05-17(금),훈제오리야채볶음(15),새우짜조롤칠리소스(05)(06)(09),떡볶이,"[100.0, 23.0, 39.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]"
2024-05-17(금),쌈무(13),닭윙구이(05)(15),순대찜(05)(10),"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[12.0, 11.0, 14.0, [1, 0, 0, 0, 0]]","[3.0, 3.2, 3.0, [1, 0, 0, 0, 0]]"
2024-05-17(금),배추김치,계란후라이(완)(01),단무지,,"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-05-17(금),유산균 발효 음료(02),열대과일샐러드,치즈핫도그케첩(02)(05)(06)(10)(12),"[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]","[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]","[25.78, 22.6, 14.75, [1, 0, 0, 0, 0]]"
2024-05-17(금),"우유(백색우유(200ML,연간))(02)",깍두기,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-17(금),,"200오븐에구운 호두파이, 400g",,"[0, 0, 0, [0, 0, 0, 0, 1]]","[45.0, 33.0, 10.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-18(토),비프찹스테이크(05)(16),대패삼겹살볶음밥(완)(02)(05)(06)(09)(10)(16),흑미밥,"[20.0, 8.0, 12.0, [1, 0, 0, 0, 0]]",,
2024-05-18(토),구운야채,유부장국(01)(05)(06),닭곰탕(02)(15)(16),"[15.39, 0.68, 4.18, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]"
2024-05-18(토),캐슈넛샐러드(04)(05)(06)(10)(14)(18),떡갈비고구마크림(01)(05)(06)(15)(18),쇠고기야채볶음(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]"
2024-05-18(토),모닝빵딸기쨈(01)(02)(05)(06),깍두기,애호박베이컨볶음(02)(05)(10)(18),"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-18(토),시리얼(2)(05)(06),,깍두기,"[27.4, 1.12, 2.39, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-05-18(토),"우유(백색우유(200ML,연간))(02)",,포도봉봉 238ml,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[32.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2024-05-18(토),컵과일(메론),,,"[16.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-19(일),밥,상추제육덮밥(10),밥,,,
2024-05-19(일),얼큰쇠고기무국(05)(06)(16),들깨두부탕(05)(06)(16),참치김치찌개(05)(12)(16),"[9.6, 3.4, 10.0, [1, 0, 0, 0, 0]]","[4.0, 4.2, 5.0, [1, 0, 0, 0, 0]]","[6.11, 4.71, 9.71, [1, 0, 0, 0, 0]]"
2024-05-19(일),돈육메추리알조림(01)(05)(06)(10),소떡소떡(05)(06)(10),매콤찜닭(15),"[8.13, 8.82, 8.06, [1, 0, 0, 0, 0]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]","[32.0, 1.5, 2.0, [1, 0, 0, 0, 0]]"
2024-05-19(일),어묵야채조림,무생채,숙주나물무침(05)(06),"[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]","[7.17, 1.14, 1.15, [1, 0, 0, 0, 0]]","[2.58, 0.88, 1.45, [1, 0, 0, 0, 0]]"
2024-05-19(일),깍두기,배추김치,배추김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,
2024-05-19(일),"우유(백색우유(200ML,연간))(02)","농심,카프리썬오렌지,200ml",,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0.0, 18.16, 19.61, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-20(월),밥,찹쌀밥,밥,,,
2024-05-20(월),맑은콩나물국(05)(06)(16),쇠고기미역국(완),감자계란국(01)(05)(06),"[3.0, 1.0, 5.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-20(월),햄김치볶음(10),파채소불고기(05)(06)(16),감자고로케(05)(06)(12),"[34.0, 7.0, 5.0, [1, 0, 0, 0, 0]]","[49.0, 12.0, 12.0, [1, 0, 0, 0, 0]]","[19.31, 12.91, 4.07, [1, 0, 0, 0, 0]]"
2024-05-20(월),진미채간장볶음(완)(17),매운콩나물무침(05),지파이(01)(05)(06)(15),"[22.53, 17.62, 12.23, [1, 0, 0, 0, 0]]","[5.99, 1.13, 2.31, [1, 0, 0, 0, 0]]","[0.0, 6.8, 20.0, [1, 0, 0, 0, 0]]"
2024-04-25(목),"생수(500ML,후식)",석박지,배추김치,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[3.93, 0.14, 0.81, [1, 0, 0, 0, 0]]",
2024-04-25(목),"우유(백색우유(200ML,연간))(02)",,이온음료,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[38.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2024-04-26(금),밥,태국식돼지고기덮밥(02)(05)(06)(10)(16)(18),후리카케밥(소량)(01)(05)(06),,,
2024-04-26(금),황태채국(01)(05)(06),유부장국(01)(05)(06),종합어묵국,"[1.0, 3.1, 12.0, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[26.0, 0.0, 12.0, [1, 0, 0, 0, 0]]"
2024-04-26(금),팽이버섯베이컨볶음(02)(05)(06)(10)(18),탄두리치킨(05),떡볶이(05)(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[4.4, 11.84, 23.36, [1, 0, 0, 0, 0]]","[60.42, 2.91, 6.97, [1, 0, 0, 0, 0]]"
2024-04-26(금),고추장달걀조림(01)(05)(06),계란후라이(완)(01)(05),모듬튀김(01)(05)(06),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[7.32, 2.88, 1.84, [1, 0, 0, 0, 0]]"
2024-04-26(금),배추김치,열대과일샐러드,단무지,,"[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]","[0.98, 0.06, 0.21, [1, 0, 0, 0, 0]]"
2024-04-26(금),"우유(백색우유(200ML,연간))(02)",깍두기,"딸기,신선형(딸기(34월))","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.92, 0.04, 0.08, [1, 0, 0, 0, 0]]"
2024-04-27(토),치킨데리야끼볶음밥(완)(05)(15),셀프날김볶주먹밥(05)(06)(18),밥,,,
2024-04-27(토),팽이버섯장국(01)(05)(06),차돌박이구이(05)(16),쇠고기무국(05)(06)(16),"[6.96, 0.41, 2.7, [1, 0, 0, 0, 0]]","[0.0, 5.02, 21.41, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]"
2024-04-27(토),계란후라이(완)(01)(05),참나물무침(05)(06),애호박나물(05)(06)(18),"[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[3.8, 0.79, 2.18, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2024-04-27(토),깍두기,,스팸김치볶음(05)(06)(10),"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[26.0, 6.0, 3.0, [1, 0, 0, 0, 0]]"
2024-04-27(토),컵과일(사과),,김자반,"[16.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2024-04-27(토),탄산음료,,깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-04-27(토),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-04-28(일),밥,밀쌀밥,밥,,,
2024-04-28(일),시금치된장국(05)(06)(09),순두부해물찌개(01)(05)(06)(17)(18),닭고기육개장(01)(05)(06)(15)(16),"[17.48, 2.8, 7.91, [1, 0, 0, 0, 0]]","[5.62, 17.99, 18.25, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2024-04-28(일),베이컨감자채볶음(01)(05)(10),돼지간장불고기(05)(06)(10)(18),떡갈비구이(01)(05),"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]","[6.0, 7.0, 4.0, [1, 0, 0, 0, 0]]"
2024-04-28(일),연두부양념장(05)(06),골뱅이야채무침,더덕무침,"[0, 0, 0, [0, 0, 0, 0, 1]]","[34.68, 4.46, 29.85, [1, 0, 0, 0, 0]]","[15.56, 4.43, 3.53, [1, 0, 0, 0, 0]]"
2024-04-28(일),총각김치,겉절이김치,깍두기,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2024-04-28(일),"생수(500ML,후식)",떠먹는 토핑형 발효유(02),,"[29.0, 2.2, 6.0, [1, 0, 0, 0, 0]]","[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-04-28(일),"우유(백색우유(200ML,연간))(02)",,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-04-29(월),밥,찹쌀밥,밥,,,
2024-04-29(월),두부감자맑은국(05)(06),쇠고기미역국(05)(06)(16),돼지고기짜글이(05)(06)(10),"[0, 0, 0, [0, 0, 0, 0, 1]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[5.0, 8.0, 9.0, [1, 0, 0, 0, 0]]"
2024-04-29(월),모듬장조림(01)(05)(06)(10),돼지고기채소볶음(05)(10)(18),오징어볶음(05)(06)(17),"[0, 0, 0, [0, 0, 0, 0, 1]]","[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2024-04-29(월),양념깻잎,오복채무침,고구마샐러드(완)(01)(02)(05),"[13.0, 3.0, 2.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[29.0, 16.0, 1.0, [1, 0, 0, 0, 0]]"
2024-04-29(월),배추김치,상추/깻잎쌈,배추김치,,"[2.79, 0.15, 1.36, [1, 0, 0, 0, 0]]",
2024-04-29(월),"우유(백색우유(200ML,연간))(02)",배추김치,"웅진식품,자연은워터젤로망고,100mL/개","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[11.42, 4.81, 8.05, [1, 0, 0, 0, 0]]"
2024-04-30(화),셀프참치마요주먹밥(05),보리밥,밥,,,
2024-04-30(화),유부된장국(05)(06)(16),소갈비탕(완)(05)(06)(16),호박된장찌개(05)(06),"[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]","[11.63, 31.26, 33.29, [1, 0, 0, 0, 0]]","[16.77, 5.6, 15.01, [1, 0, 0, 0, 0]]"
2024-04-30(화),볼어묵볶음(05)(06)(18),돈가스고구마크림(01)(05)(06)(10)(12)(15)(16),돼지고기사태찜(05)(06)(10)(18),"[14.2, 4.9, 7.19, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[13.16, 21.34, 34.87, [1, 0, 0, 0, 0]]"
2024-04-30(화),쇠고기장조림(완)(05)(06)(16),오이고추장무침,계란말이(01)(12),"[2.86, 7.38, 16.68, [1, 0, 0, 0, 0]]","[4.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]"
2024-04-30(화),연근조림(05)(06)(18),살사푸실리샐러드(완)(05)(06)(12)(16),상추부추무침(05)(06),"[20.13, 1.21, 2.84, [1, 0, 0, 0, 0]]","[330.0, 75.0, 35.0, [1, 0, 0, 0, 0]]","[11.19, 3.96, 2.05, [1, 0, 0, 0, 0]]"
2024-04-30(화),가공우유(초코맛)(02),총각김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2024-04-30(화),깍두기,"상온주스,비락,스테비아토마토,110mL개",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0.0, 67.7, 6.34, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-01(수),밥,밥,찹쌀밥,,,
2024-05-01(수),매운어묵탕(05)(06)(09)(16),치킨너겟소스(01)(02)(05)(06)(12)(15)(16)(18),닭가슴살떡국(02)(05)(06)(16),"[0, 0, 0, [0, 0, 0, 0, 1]]","[10.0, 12.0, 15.0, [1, 0, 0, 0, 0]]","[0.0, 1.23, 22.98, [1, 0, 0, 0, 0]]"
2024-05-01(수),쇠고기야채볶음(16),피쉬앤칩스&타르타르소스(01)(05)(06)(12),돼지간장불고기(10)(18),"[3.91, 6.23, 10.92, [1, 0, 0, 0, 0]]","[22.0, 4.2, 7.0, [1, 0, 0, 0, 0]]","[5.1, 12.36, 12.13, [1, 0, 0, 0, 0]]"
2024-05-01(수),비엔나소시지구이&케첩(06)(10)(12),양배추샐러드(참깨드레싱),어묵야채조림,"[10.0, 23.0, 12.0, [1, 0, 0, 0, 0]]","[7.45, 1.57, 0.77, [1, 0, 0, 0, 0]]","[19.46, 3.84, 5.02, [1, 0, 0, 0, 0]]"
2024-05-01(수),깍두기,집카레(02)(16),겉절이김치,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[32.0, 3.5, 5.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-01(수),"우유(백색우유(200ML,연간))(02)",배추김치,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-01(수),,에너지바,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 11.0, 6.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2024-05-02(목),밥,밥,밀쌀밥,,,
