날짜,조식,중식,석식,breakfast_embedding,lunch_embedding,dinner_embedding
2023-01-11,두유,배추김치,,"[4.0, 5.0, 9.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-12,밥,밥,밥,,,
2023-01-12,김치찌개,건새우아욱된장국,잔치국수,"[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[83.16, 3.94, 20.78, [1, 0, 0, 0, 0]]"
2023-01-12,사각어묵야채볶음,훈제삼겹,치킨가라아게,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.0, 23.0, 19.0, [1, 0, 0, 0, 0]]","[2.05, 5.26, 6.48, [1, 0, 0, 0, 0]]"
2023-01-12,스팸구이,감자전,쥐어채무침,"[32.0, 3.9, 6.0, [1, 0, 0, 0, 0]]","[15.03, 8.18, 1.92, [1, 0, 0, 0, 0]]","[16.0, 5.0, 16.0, [1, 0, 0, 0, 0]]"
2023-01-12,맛김,쌈무,배추김치,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]",
2023-01-12,가공우유,모듬야채&쌈장,딸기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[3.8, 0.17, 0.87, [1, 0, 0, 0, 0]]","[0.92, 0.04, 0.08, [1, 0, 0, 0, 0]]"
2023-01-12,깍두기,보쌈김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-13,밥,영양밥&부추양념장,잡곡밥,,,
2023-01-13,쇠고기무국,굴미역국,쇠고기육개장,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[5.59, 3.73, 7.87, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2023-01-13,김자반,베이컨야채볶음,집게맛살튀김,"[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]","[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]","[8.0, 0.0, 2.0, [1, 0, 0, 0, 0]]"
2023-01-13,돼지고기장조림,찹쌀꿔바로우,바베큐폭립,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[33.18, 17.39, 22.49, [1, 0, 0, 0, 0]]","[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]"
2023-01-13,연두부양념장,갓김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[13.83, 1.75, 5.89, [1, 0, 0, 0, 0]]",
2023-01-13,배추김치,,자연은 제주감귤 180ml,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2023-01-13,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-14,어니언베이글,김가루주먹밥,밥,"[56.0, 0.7, 12.0, [1, 0, 0, 0, 0]]",,
2023-01-14,옥수수스프,스파게티,들깨미역국,"[9.67, 4.64, 3.16, [1, 0, 0, 0, 0]]","[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]"
2023-01-14,블루베리잼,해쉬브라운,데리야끼갈릭치킨,"[12.0, 0.0, 0.0, [1, 0, 0, 0, 0]]","[0.0, 2.4, 2.0, [1, 0, 0, 0, 0]]","[20.0, 7.0, 19.0, [1, 0, 0, 0, 0]]"
2023-01-14,크림치즈,무&비트피클,고구마치즈스틱,"[1.0, 6.0, 1.0, [1, 0, 0, 0, 0]]","[3.4, 0.1, 0.68, [1, 0, 0, 0, 0]]","[8.0, 8.0, 16.0, [1, 0, 0, 0, 0]]"
2023-01-14,우유),배추김치,감자조림,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]"
2023-01-14,커피음료,,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2023-01-14,,,유산균 발효 음료,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]"
2023-01-15,닭죽,잡곡밥,밥,"[5.52, 12.18, 27.21, [1, 0, 0, 0, 0]]",,
2023-01-15,맛김,쇠고기육개장,햄소시지찌개,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-15,메추리알장조림,견과류멸치볶음,훈제오리볶음,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[17.5, 14.3, 14.0, [1, 0, 0, 0, 0]]","[0.0, 24.8, 19.79, [1, 0, 0, 0, 0]]"
2023-01-15,오징어젓무침,베이컨야채볶음,양배추쌈&저염쌈장,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]","[5.58, 0.12, 1.44, [1, 0, 0, 0, 0]]"
2023-01-15,배추김치,깍두기,배추김치,,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]",
2023-01-15,탄산음료,,감귤,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]"
2023-01-15,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-16,밥,자장밥,김치볶음밥,,,
2023-01-16,설렁탕,짬뽕찌개,배추된장국,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]"
2023-01-16,언양식바싹불고기,멘보샤,궁중떡볶이,"[9.0, 23.0, 14.0, [1, 0, 0, 0, 0]]","[5.39, 4.64, 2.81, [1, 0, 0, 0, 0]]","[29.07, 2.72, 3.75, [1, 0, 0, 0, 0]]"
2023-01-16,계란말이,청포묵김가루무침,계란후라이,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]"
2023-01-16,가공우유,짜사이,깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]","[5.4, 0.15, 1.42, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-21,배추김치,쌈무,단무지무침,,"[0.6, 0.04, 0.16, [1, 0, 0, 0, 0]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]"
2022-12-21,우유),모듬쌈,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[2.32, 0.11, 0.55, [1, 0, 0, 0, 0]]",
2022-12-21,바나나,보쌈김치,자연은 제주감귤 180ml,"[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]",,"[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-21,,,컵과일,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[16.0, 0.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-22,밥,팥죽,밥,,"[19.62, 0.39, 3.76, [1, 0, 0, 0, 0]]",
2022-12-22,설렁탕,후리가케밥,감자계란국,"[42.7, 12.93, 32.67, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-22,계란찜,너비아니,오징어볶음,"[2.07, 10.11, 10.05, [1, 0, 0, 0, 0]]","[3.47, 16.54, 16.43, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]"
2022-12-22,스팸구이,오징어젓무침,치킨가라아게,"[32.0, 3.9, 6.0, [1, 0, 0, 0, 0]]","[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[2.05, 5.26, 6.48, [1, 0, 0, 0, 0]]"
2022-12-22,배추김치,핫도그,김자반,,"[18.03, 14.54, 10.39, [1, 0, 0, 0, 0]]","[3.93, 4.58, 3.51, [1, 0, 0, 0, 0]]"
2022-12-22,우유),백김치,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[4.75, 0.19, 1.21, [1, 0, 0, 0, 0]]",
2022-12-22,떠먹는 토핑형 발효유,배,비타민음료,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-23,밥,참치마요덮밥,잡곡밥,,,
2022-12-23,사골떡만둣국,쇠고기미역국,쇠고기육개장,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2022-12-23,사각어묵야채볶음,베이컨감자채볶음,삼치순살튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-23,오이파프리카무침,분모자떡볶이,궁중닭찜,"[0, 0, 0, [0, 0, 0, 0, 1]]","[105.0, 3.0, 4.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-23,배추김치,호빵,배추김치,,"[49.0, 1.6, 6.0, [1, 0, 0, 0, 0]]",
2022-12-23,음료수 탄산 콜라,배추김치,아이스크림 떠먹는형,"[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]",,"[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2022-12-23,사과,,우유),"[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-12-24,핫도그빵,스파게티,밥,"[24.74, 2.16, 4.75, [1, 0, 0, 0, 0]]","[42.95, 1.29, 8.06, [1, 0, 0, 0, 0]]",
2022-12-24,바베큐폭립,단무지무침,햄소시지찌개,"[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-24,그릴소시지구이,단호박샐러드,버팔로윙,"[1.0, 19.0, 9.0, [1, 0, 0, 0, 0]]","[20.0, 13.0, 1.0, [1, 0, 0, 0, 0]]","[15.0, 11.0, 4.0, [1, 0, 0, 0, 0]]"
2022-12-24,우유),배추김치,녹두전,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[20.0, 6.1, 8.0, [1, 0, 0, 0, 0]]"
2022-12-24,음료수 탄산 콜라,,배추김치,"[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-12-24,,,우유),"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-12-24,,,음료수 탄산 과일,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[19.0, 0.2, 4.4, [1, 0, 0, 0, 0]]"
2022-12-25,밥,밥,잡곡밥,,,
2022-12-25,뼈없는감자탕,쇠고기무국,유부된장국,"[14.82, 12.0, 22.56, [1, 0, 0, 0, 0]]","[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]"
2022-12-25,맛김,마파두부,치즈돈가스,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]","[25.41, 41.57, 57.87, [1, 0, 0, 0, 0]]"
2022-12-25,계란말이,순대야채볶음,야채샐러드,"[2.61, 8.96, 10.18, [1, 0, 0, 0, 0]]","[25.35, 7.87, 17.16, [1, 0, 0, 0, 0]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2022-12-25,연두부양념장,배추김치,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]",,
2022-12-25,가공우유,요구르트 아이스크림 떠먹는형,아이스크림 팩형,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]","[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2022-12-25,배추김치,,자연은 제주감귤 180ml,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-26,밥,햄야채볶음밥,밥,,,
2022-12-26,쇠고기미역국,건새우아욱된장국,닭곰탕,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.87, 4.75, 18.72, [1, 0, 0, 0, 0]]"
2022-12-26,돼지고기김치볶음,탕수육,동그랑땡,"[2.86, 9.51, 8.69, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]","[0.93, 2.11, 1.72, [1, 0, 0, 0, 0]]"
2022-12-26,메추리알장조림,브로콜리초고추장,무말랭이무침,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]"
2022-12-26,감자조림,배추김치,배추김치,"[6.66, 1.68, 0.79, [1, 0, 0, 0, 0]]",,
2022-12-26,깍두기,,감귤,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]"
2022-12-26,사과,,사이다,"[13.81, 0.17, 0.26, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-12-26,떠먹는 토핑형 발효유,,,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-26,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-27,간장계란밥,밥,후리가케밥,,,
2022-12-27,쇠고기무국,굴국,돈코츠라멘,"[12.07, 8.62, 16.43, [1, 0, 0, 0, 0]]","[3.91, 2.46, 7.05, [1, 0, 0, 0, 0]]","[83.47, 10.74, 14.48, [1, 0, 0, 0, 0]]"
2022-12-27,맛김,낙지볶음,새우튀김,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[10.03, 7.63, 19.08, [1, 0, 0, 0, 0]]","[1.14, 0.31, 2.0, [1, 0, 0, 0, 0]]"
2022-12-27,돼지고기장조림,돼지훈제,단무지무침,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.3, 1.28, 0.72, [1, 0, 0, 0, 0]]"
2022-12-27,배추김치,상추쌈,배추김치,,"[9.54, 2.56, 5.96, [1, 0, 0, 0, 0]]",
2022-12-27,우유),배추김치,떠먹는 토핑형 발효유,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]"
2022-12-27,젤리,,음료수 탄산 콜라,"[19.0, 0.0, 1.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]"
2022-12-28,간장불고기덮밥,잡곡밥,베이컨김치볶음밥,,,
2022-12-28,감자계란국,햄소시지찌개,쇠고기감자국,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[7.0, 2.4, 13.0, [1, 0, 0, 0, 0]]"
2022-12-28,그릴소시지구이,새우가스,오징어튀김,"[1.0, 19.0, 9.0, [1, 0, 0, 0, 0]]","[15.0, 0.0, 4.0, [1, 0, 0, 0, 0]]","[6.44, 2.12, 5.8, [1, 0, 0, 0, 0]]"
2022-12-28,쥐어채무침,궁중닭찜,스크램블에그,"[16.0, 5.0, 16.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]"
2022-12-28,배추김치,오이부추무침,깍두기,,"[7.72, 1.55, 1.58, [1, 0, 0, 0, 0]]","[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-28,우유),배추김치,비타민음료,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-28,바나나,,,"[26.95, 0.39, 1.29, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-29,쇠고기미역국,비빔국수,비빔밥,"[16.08, 6.78, 15.06, [1, 0, 0, 0, 0]]","[74.1, 7.22, 14.76, [1, 0, 0, 0, 0]]",
2022-12-29,베이컨야채볶음,잡곡밥,유부어묵국,"[53.0, 8.0, 13.0, [1, 0, 0, 0, 0]]",,"[69.0, 9.0, 17.0, [1, 0, 0, 0, 0]]"
2022-12-29,너비아니,콩나물국,치킨가스,"[3.47, 16.54, 16.43, [1, 0, 0, 0, 0]]","[5.87, 1.54, 2.17, [1, 0, 0, 0, 0]]","[12.53, 16.61, 19.77, [1, 0, 0, 0, 0]]"
2022-12-29,맛김,느타리버섯볶음,꽃맛살샐러드,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[8.38, 5.13, 3.36, [1, 0, 0, 0, 0]]","[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]"
2022-12-29,배추김치,바베큐폭립,배추김치,,"[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]",
2022-12-29,떠먹는 토핑형 발효유,배추김치,아이스크림 떠먹는형,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]",,"[6.49, 0.08, 0.0, [1, 0, 0, 0, 0]]"
2022-12-29,우유),,음료수 탄산 콜라,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]"
2022-12-30,밥,잡곡밥,닭고기덮밥,,,
2022-12-30,사골떡만둣국,명태매운탕,건새우아욱된장국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-30,돼지고기장조림,오징어볶음,고추잡채김말이,"[3.09, 9.74, 15.9, [1, 0, 0, 0, 0]]","[8.66, 4.59, 12.41, [1, 0, 0, 0, 0]]","[30.0, 4.0, 4.0, [1, 0, 0, 0, 0]]"
2022-12-30,오이파프리카무침,청양마요치킨,맛김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[58.0, 22.0, 13.0, [1, 0, 0, 0, 0]]","[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]"
2022-12-30,배추김치,배추김치,모듬과일샐러드,,,"[13.16, 0.86, 0.67, [1, 0, 0, 0, 0]]"
2022-12-30,우유),감귤,배추김치,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]",
2022-12-30,초코과자,,배,"[8.86, 3.64, 0.52, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[15.46, 0.12, 0.38, [1, 0, 0, 0, 0]]"
2022-12-30,,,사이다,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-12-31,불고기버거,자장밥,밥,"[50.0, 22.0, 20.0, [1, 0, 0, 0, 0]]",,
2022-12-31,우유),짬뽕찌개,들깨미역국,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[11.76, 5.28, 2.78, [1, 0, 0, 0, 0]]"
2022-12-31,자연은 제주감귤 180ml,찹쌀꿔바로우,스팸구이,"[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]","[33.18, 17.39, 22.49, [1, 0, 0, 0, 0]]","[32.0, 3.9, 6.0, [1, 0, 0, 0, 0]]"
2022-12-31,,계란후라이,알떡스테이크,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0.43, 6.76, 6.24, [1, 0, 0, 0, 0]]","[25.5, 22.0, 14.8, [1, 0, 0, 0, 0]]"
2022-12-31,,배추김치,무말랭이무침,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]"
2022-12-31,,음료수 탄산 콜라,배추김치,"[0, 0, 0, [0, 0, 0, 0, 1]]","[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]",
2022-12-31,,,유산균 발효 음료,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[33.39, 0.0, 0.5, [1, 0, 0, 0, 0]]"
2023-01-01,밥,잡곡밥,달걀케첩볶음밥,,,
2023-01-01,사골떡만둣국,감자탕,짬뽕찌개,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[10.01, 5.58, 14.74, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-01,잡채,멸치볶음,탕수육,"[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]","[0.87, 10.22, 18.58, [1, 0, 0, 0, 0]]","[21.58, 7.98, 9.0, [1, 0, 0, 0, 0]]"
2023-01-01,맛김,햄슬라이스야채볶음,야채샐러드,"[1.3, 1.5, 1.2, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[3.22, 0.07, 1.25, [1, 0, 0, 0, 0]]"
2023-01-01,오징어젓무침,배추김치,깍두기,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2023-01-01,배추김치,,자연은 제주감귤 180ml,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2023-01-01,우유),,,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2023-01-02,밥,영양밥&부추양념장,데리야끼삼겹살덮밥,,,
2023-01-02,사골우거지국,굴국,유부된장국,"[6.0, 7.0, 14.0, [1, 0, 0, 0, 0]]","[3.91, 2.46, 7.05, [1, 0, 0, 0, 0]]","[8.17, 2.48, 5.99, [1, 0, 0, 0, 0]]"
2023-01-02,마파두부,제육볶음,애호박나물,"[2.39, 7.87, 8.47, [1, 0, 0, 0, 0]]","[10.37, 11.03, 13.21, [1, 0, 0, 0, 0]]","[8.0, 1.08, 1.16, [1, 0, 0, 0, 0]]"
2023-01-02,무말랭이무침,코다리순살콩나물찜,청양마요치킨,"[30.6, 7.42, 4.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[58.0, 22.0, 13.0, [1, 0, 0, 0, 0]]"
2023-01-02,배추김치,파채무침,배추김치,,"[5.5, 1.33, 1.36, [1, 0, 0, 0, 0]]",
2023-01-02,우유),배추김치,음료수 탄산 콜라,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[9.92, 0.02, 0.07, [1, 0, 0, 0, 0]]"
2023-01-03,밥,쇠고기덮밥,잡곡밥,,,
2023-01-03,쑥갓어묵국,김치찌개,닭고기육개장,"[0, 0, 0, [0, 0, 0, 0, 1]]","[6.38, 8.09, 8.17, [1, 0, 0, 0, 0]]","[6.0, 6.0, 8.0, [1, 0, 0, 0, 0]]"
2023-01-03,비엔나소시지케찹볶음,생선가스,야채튀김,"[0, 0, 0, [0, 0, 0, 0, 1]]","[24.0, 1.2, 6.0, [1, 0, 0, 0, 0]]","[0.96, 0.71, 0.3, [1, 0, 0, 0, 0]]"
2022-12-08,가공우유,배추김치,깍두기,"[0, 0, 0, [0, 0, 0, 0, 1]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
2022-12-08,배추김치,감귤,우유),,"[9.34, 0.22, 0.57, [1, 0, 0, 0, 0]]","[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]"
2022-12-08,,,사이다,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[22.0, 0.0, 0.0, [1, 0, 0, 0, 0]]"
2022-12-09,밥,전투식량 2형1식단,통새우볶음밥,,"[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-12-09,돼지국밥,,쑥갓어묵국,,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]"
2022-12-09,참치김치볶음,,소떡소떡,"[2.63, 6.94, 9.5, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[43.32, 13.61, 10.46, [1, 0, 0, 0, 0]]"
2022-12-09,부추겉절이,,바베큐폭립,"[5.46, 1.66, 3.02, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[17.0, 9.0, 25.0, [1, 0, 0, 0, 0]]"
2022-12-09,깍두기,,두부매운조림,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[2.51, 9.94, 6.42, [1, 0, 0, 0, 0]]"
2022-12-09,떠먹는 토핑형 발효유,,배추김치,"[27.85, 0.04, 0.08, [1, 0, 0, 0, 0]]","[0, 0, 0, [0, 0, 0, 0, 1]]",
2022-12-09,,,자연은 제주감귤 180ml,"[0, 0, 0, [0, 0, 0, 0, 1]]","[0, 0, 0, [0, 0, 0, 0, 1]]","[60.0, 1.0, 1.0, [1, 0, 0, 0, 0]]"
2022-12-10,밥,밥,밥,,,
2022-12-10,사골떡만둣국,배추된장국,콩나물김치국,"[202.0, 28.0, 36.0, [1, 0, 0, 0, 0]]","[8.64, 2.01, 3.8, [1, 0, 0, 0, 0]]","[1.79, 1.82, 1.92, [1, 0, 0, 0, 0]]"
2022-12-10,메추리알장조림,잡채,버팔로윙,"[2.63, 7.73, 16.25, [1, 0, 0, 0, 0]]","[28.82, 6.78, 5.06, [1, 0, 0, 0, 0]]","[15.0, 11.0, 4.0, [1, 0, 0, 0, 0]]"
2022-12-10,오징어젓무침,너비아니,해물파전,"[34.0, 1.7, 9.0, [1, 0, 0, 0, 0]]","[3.47, 16.54, 16.43, [1, 0, 0, 0, 0]]","[24.54, 9.82, 13.2, [1, 0, 0, 0, 0]]"
2022-12-10,배추김치,스크램블에그,꽃맛살샐러드,,"[1.96, 15.21, 13.01, [1, 0, 0, 0, 0]]","[10.0, 12.0, 6.0, [1, 0, 0, 0, 0]]"
2022-12-10,우유),배추김치,깍두기,"[4.6, 4.0, 3.0, [1, 0, 0, 0, 0]]",,"[3.21, 0.29, 0.62, [1, 0, 0, 0, 0]]"
