날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-07-26(금),,,깍두기(수의계약)(09),15.2kcal,,,,,3366.96kcal
2024-07-27(토),씨리얼우유,104.7kcal,마크니커리덮밥(05)(06)(12)(15),595kcal,밥,355kcal,,,3223.45kcal
2024-07-27(토),치아바타샌드위치(완)(01)(02)(05)(06)(13)(16)(18),900kcal,떡갈비야채볶음(05)(10)(16),193.19kcal,김치물만두국(02)(05)(06)(09)(10)(15)(16),80.21kcal,,,3223.45kcal
2024-07-27(토),양배추샐러드(05),25.89kcal,모듬피클,46kcal,표고버섯돼지고기볶음(05)(10),210.72kcal,,,3223.45kcal
2024-07-27(토),"우유(백색우유(200ML,연간))(02)",65kcal,소금빵(02)(06),604kcal,도토리묵무침(16),14.54kcal,,,3223.45kcal
2024-07-27(토),,,깍두기(완제품),12.8kcal,총각김치(수의),16.4kcal,,,3223.45kcal
2024-07-28(일),밥,355kcal,마파두부덮밥(05)(06)(10)(15)(18),627.34kcal,밥,355kcal,,,3080.51kcal
2024-07-28(일),쇠고기감자국(05)(06)(16),65.95kcal,쇠고기무국(05)(06)(16),65.87kcal,버섯육개장(01)(05)(06)(16),78.71kcal,,,3080.51kcal
2024-07-28(일),동그랑땡구이(01)(05)(06)(10)(15)(16),421.85kcal,반달불고기(05)(10),489.35kcal,오리훈제부추무침(01),153.6kcal,,,3080.51kcal
2024-07-28(일),마늘쫑무침(완),47.2kcal,상추오이무침,28.8kcal,양배추/풋고추쌈(05)(06),83.04kcal,,,3080.51kcal
2024-07-28(일),과일음료(11),155kcal,맛김치(09),10.5kcal,가공우유(초코맛)(02),120kcal,,,3080.51kcal
2024-07-28(일),맛김치(09),10.5kcal,,,깍두기(완제품),12.8kcal,,,3080.51kcal
2024-07-29(월),밥,355kcal,잡곡밥,390.22kcal,잡곡밥,390.22kcal,,,2796.27kcal
2024-07-29(월),중화식계란탕(01)(10),108.4kcal,차돌육개장(05)(06)(16),100.22kcal,닭곰탕(02)(15)(16),330.16kcal,,,2796.27kcal
2024-07-29(월),쇠고기새송이버섯볶음(05)(16),195.7kcal,생선묵잡채(05),281.94kcal,제육볶음(05)(10),295.08kcal,,,2796.27kcal
2024-07-29(월),숙주미나리무침(17)(16),19.11kcal,맛밤송송떡갈비(05)(06)(10),214.35kcal,무생채,17.07kcal,,,2796.27kcal
2024-07-29(월),맛김치(09),10.5kcal,우롱티,0kcal,맛김치(09),10.5kcal,,,2796.27kcal
2024-07-29(월),"우유(백색우유(200ML,연간))(02)",65kcal,깍두기(완제품),12.8kcal,,,,,2796.27kcal
2024-07-30(화),버터간장계란밥(01)(02)(05),884.17kcal,잡곡밥,390.22kcal,밥,355kcal,,,3283.66kcal
2024-07-30(화),황태해장국(01)(05)(06),90.23kcal,콩나물냉국(05),30.09kcal,두부고추장찌개(16),62.97kcal,,,3283.66kcal
2024-07-30(화),함박스테이크*소스,271kcal,미역줄기볶음(05)(16),63.01kcal,마늘삼겹살구이(10),376.54kcal,,,3283.66kcal
2024-07-30(화),깍두기(완제품),12.8kcal,닭갈비(치즈떡)(02)(06)(15),453.35kcal,양념깻잎지무침(09),18kcal,,,3283.66kcal
2024-07-30(화),"우유(백색우유(200ML,연간))(02)",65kcal,참나물오징어초무침(17),77.43kcal,빅토리아레몬,0kcal,,,3283.66kcal
2024-07-30(화),,,갓김치,28.35kcal,맛김치(09),10.5kcal,,,3283.66kcal
2024-07-30(화),,,"메론(봄, 가을)",95kcal,,,,,3283.66kcal
2024-07-31(수),밥,355kcal,밥,355kcal,밥,355kcal,,,3937.52kcal
2024-07-31(수),조랭이떡국(05)(06)(09)(16),253.71kcal,고기사골곰탕(16),376.97kcal,우동국(브런치)(05)(06),25.84kcal,,,3937.52kcal
2024-07-31(수),매콤볼어묵조림(17)(05)(06),126.08kcal,왕만두찜(01)(05)(06)(09)(10)(16),377.3kcal,국물떡볶이,127.32kcal,,,3937.52kcal
2024-07-31(수),참치두부조림(05)(12)(16),199.32kcal,오이양파무침,23.92kcal,치킨너겟(01)(05),365.9kcal,,,3937.52kcal
2024-07-31(수),맛김치(09),10.5kcal,배추겉절이(09),10.07kcal,버팔로윙(05),155.61kcal,,,3937.52kcal
2024-07-31(수),"우유(백색우유(200ML,연간))(02)",65kcal,편육새우젓(09)(10),351.38kcal,김자반,40.8kcal,,,3937.52kcal
2024-07-31(수),,,팥빙수,350kcal,깍두기(완제품),12.8kcal,,,3937.52kcal
2024-08-01(목),밥,355kcal,김치말이냉우동(01)(05)(06)(09),521.09kcal,밥,355kcal,,,2944.80kcal
2024-08-01(목),닭고기무국(02)(05)(06)(15)(16),140.13kcal,밥(소량),177.5kcal,유부장국,27.41kcal,,,2944.80kcal
2024-08-01(목),쇠고기메추리알조림(01)(05)(06)(16),41.35kcal,돈육연탄불고기,415.56kcal,LA식돈갈비찜,223.33kcal,,,2944.80kcal
2024-08-01(목),참나물도토리묵무침,60.69kcal,오징어채야채무침(05)(06)(17),95.54kcal,명태전(완)(01)(05)(06)(10),290kcal,,,2944.80kcal
2024-08-01(목),포기김치(09),10kcal,깍두기(수의계약)(09),15.2kcal,맛김치(09),12kcal,,,2944.80kcal
2024-08-01(목),"우유(백색우유(200ML,연간))(02)",65kcal,"메론(봄, 가을)",76kcal,,,,,2944.80kcal
2024-08-02(금),밀쌀밥,355.28kcal,잡곡밥,349.74kcal,밥,355kcal,,,3007.94kcal
2024-08-02(금),콩나물국(05),20.18kcal,김치어묵국(05)(06)(09),108.62kcal,감자돈육짜글이(05)(06)(10)(16),108.75kcal,,,3007.94kcal
2024-08-02(금),돼지고기청경채볶음(05)(06)(10),222.26kcal,가리비버터구이(02)(18),62.31kcal,갈비산적,24kcal,,,3007.94kcal
2024-08-02(금),크래미계란찜(01)(06)(08)(09),94.75kcal,고추바사삭치킨(05)(06)(12),216kcal,연두부양념장(05)(06),66.56kcal,,,3007.94kcal
2024-08-02(금),맛김치(09),12kcal,도라지오이무침(05)(06),35.14kcal,컵형아이스크림,0kcal,,,3007.94kcal
2024-08-02(금),"우유(백색우유(200ML,연간))(02)",65kcal,망고스틴,0kcal,포기김치(09),10kcal,,,3007.94kcal
2024-08-02(금),,,갓김치,28.35kcal,,,,,3007.94kcal
2024-08-03(토),씨리얼우유(06),136.96kcal,감바스라이스(완)(02)(06)(07)(08)(09)(10)(15)(16)(17)(18),507kcal,밥,355kcal,,,3188.92kcal
2024-08-03(토),떡갈비샌드위치(01)(02)(05)(06),373.58kcal,우동국,83.84kcal,우거지갈비탕,1.41kcal,,,3188.92kcal
2024-08-03(토),그린샐러드&흑임자드레싱(01)(05),32.1kcal,치즈함박스테이크(05)(06)(10)(12)(15)(16),284kcal,안동찜닭(05)(06)(15),371.31kcal,,,3188.92kcal
2024-08-03(토),"우유(백색우유(200ML,연간))(02)",65kcal,망고주스,50kcal,꽃맛살샐러드(01)(05),34.52kcal,,,3188.92kcal
2024-08-03(토),,,맛김치(09),12kcal,깍두기(완제품),11.2kcal,,,3188.92kcal
2024-08-04(일),밥,355kcal,밥,355kcal,밥,355kcal,,,3160.26kcal
2024-08-04(일),순두부찌개(05)(06)(10)(16)(18),94.27kcal,얼큰순댓국(05)(10),153.91kcal,배추된장국(05)(06),19.62kcal,,,3160.26kcal
2024-08-04(일),언양식바싹불고기(05)(06)(10),462.81kcal,비엔나소시지피망볶음(05)(06)(10)(12)(15)(16),151.46kcal,불고기낙지볶음(05)(06)(16)(17),199.13kcal,,,3160.26kcal
2024-08-04(일),무나물,27.48kcal,베이컨계란찜(01),161.29kcal,새송이초무침,32.09kcal,,,3160.26kcal
2024-08-04(일),맛김치(09),12kcal,에이드,115kcal,가공우유(초코맛)(02),120kcal,,,3160.26kcal
2024-08-04(일),"우유(백색우유(200ML,연간))(02)",65kcal,깍두기(수의계약)(09),15.2kcal,포기김치(09),10kcal,,,3160.26kcal
2024-08-05(월),밀쌀밥,355.28kcal,잡곡밥,349.74kcal,밥,355kcal,,,3028.53kcal
2024-08-05(월),쇠고기시래기국(05)(06)(16),37.54kcal,데친오징어해초물회(17),288.53kcal,팽이버섯두부국(05)(06)(16),58.33kcal,,,3028.53kcal
2024-08-05(월),매콤두부조림(05)(06),210.74kcal,파인애플돼지갈비찜(05)(06),31.11kcal,간장오리불고기(05)(06),300.86kcal,,,3028.53kcal
2024-08-05(월),게맛살미역초무침(06)(08),138.52kcal,크래미콩나물냉채(05)(06)(08),114.25kcal,양배추쌈,62.87kcal,,,3028.53kcal
2024-08-05(월),맛김치(09),12kcal,조각케익(01)(02)(06),0kcal,맛김치(09),12kcal,,,3028.53kcal
2024-07-09(화),가공우유(바나나맛)(02),190kcal,배추겉절이,8.22kcal,나랑드사이다,0kcal,,,3411.73kcal
2024-07-09(화),맛김치(09),10.5kcal,수박,88.32kcal,포기김치(09),10kcal,,,3411.73kcal
2024-07-10(수),씨리얼우유,104.7kcal,찹쌀밥,367kcal,밥,355kcal,,,2788.96kcal
2024-07-10(수),우유생크림빵,0kcal,미역오이냉국,15.19kcal,닭고기무국(02)(05)(06)(15)(16),128.94kcal,,,2788.96kcal
2024-07-10(수),함박스테이크&치즈(02)(10),257kcal,감자버터구이(05),110.85kcal,사각어묵야채볶음(05)(06),75.96kcal,,,2788.96kcal
2024-07-10(수),머핀,3kcal,돼지수육&마늘소스(05)(06)(09)(10),697.22kcal,멘보샤&칠리소스 (05)(06)(09)(12),444.8kcal,,,2788.96kcal
2024-07-10(수),"우유(백색우유(200ML,연간))(02)",65kcal,로메인상추오이무침,28.8kcal,포기김치(09),10kcal,,,2788.96kcal
2024-07-10(수),,,에이드,115kcal,,,,,2788.96kcal
2024-07-10(수),,,맛김치(09),10.5kcal,,,,,2788.96kcal
2024-07-11(목),언양식불고기덮밥(02)(05)(06)(10)(12)(15)(16)(18),749.43kcal,밥,355kcal,비빔냉면(01)(06),626.82kcal,,,3887.65kcal
2024-07-11(목),오징어찌개(05)(06)(17),98.08kcal,새우팟타이(05)(06)(09)(17)(18),215.11kcal,밥(소량),355kcal,,,3887.65kcal
2024-07-11(목),계란찜(01)(05)(09),104.06kcal,김치짜글이찌개(09)(10)(16),179.01kcal,너비아니구이&부추무침(05)(06)(10)(16)(18),385.83kcal,,,3887.65kcal
2024-07-11(목),가공우유(딸기맛)(02),125kcal,치킨커틀렛(01)(05),369.2kcal,닭가슴살비엔나소시지구이(01)(05)(15),237.95kcal,,,3887.65kcal
2024-07-11(목),맛김치(09),10.5kcal,열대과일샐러드(05)(06)(18),38.5kcal,열무김치,0kcal,,,3887.65kcal
2024-07-11(목),,,파김치,17.76kcal,,,,,3887.65kcal
2024-07-11(목),,,블루베리,20.4kcal,,,,,3887.65kcal
2024-07-12(금),찹쌀밥,367kcal,잡곡밥,390.22kcal,밥,355kcal,,,3067.65kcal
2024-07-12(금),사골떡왕만둣국(06)(10)(16),350.06kcal,모듬어묵탕(05)(06),99.53kcal,감자고추장찌개(05)(06)(10),107.49kcal,,,3067.65kcal
2024-07-12(금),베이컨야채볶음(05),306.39kcal,매콤바베큐폭립(05)(10),323.4kcal,막창야채볶음,40.88kcal,,,3067.65kcal
2024-07-12(금),멸치볶음(05),186.25kcal,새꼬막오징어초무침(18),54.74kcal,팩형아이스크림(02),255kcal,,,3067.65kcal
2024-07-12(금),볶음김치(05)(09),75.85kcal,갓김치,28.35kcal,오이양파장아찌,18.49kcal,,,3067.65kcal
2024-07-12(금),도시락김,0kcal,자두(78월),31.2kcal,깍두기(완제품),12.8kcal,,,3067.65kcal
2024-07-12(금),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,3067.65kcal
2024-07-13(토),씨리얼우유,104.7kcal,밥,355kcal,비벼먹는오믈렛(01)(05)(06)(16),424.62kcal,,,3122.12kcal
2024-07-13(토),잉글리쉬머핀샌드위치(06)(10),550kcal,미소장국,25.02kcal,밥,355kcal,,,3122.12kcal
2024-07-13(토),만다린샐러드(05)(06)(18),76.18kcal,매콤카레찜닭(15)(16),258.15kcal,부대찌개(02)(05)(06)(09)(10)(15)(16)(18),169.98kcal,,,3122.12kcal
2024-07-13(토),"우유(백색우유(200ML,연간))(02)",65kcal,오꼬노미야끼(01)(05)(06)(17),392.12kcal,오리햄구이쌈무(01)(05)(13),325.85kcal,,,3122.12kcal
2024-07-13(토),,,맛김치(09),10.5kcal,포기김치(09),10kcal,,,3122.12kcal
2024-07-14(일),밥,355kcal,밥,355kcal,밥,355kcal,,,2732.64kcal
2024-07-14(일),느타리버섯배추국(05)(06)(16),43.12kcal,소고기해장국(완),332.61kcal,돼지갈비김치찌개(05)(06)(09)(10)(16),193.97kcal,,,2732.64kcal
2024-07-14(일),버섯메추리알장조림(01),186.1kcal,숯불향닭갈비(05)(15),470.2kcal,소시지부들어묵볶음(05)(06)(10)(18),221.01kcal,,,2732.64kcal
2024-07-14(일),진미채무침(완)(06)(17),83.4kcal,참나물상추겉절이,23.22kcal,오이파프리카무침,13.41kcal,,,2732.64kcal
2024-07-14(일),깍두기(완제품),12.8kcal,포기김치(09),10kcal,깍두기(완제품),12.8kcal,,,2732.64kcal
2024-07-14(일),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,2732.64kcal
2024-07-15(월),밥,355kcal,밥(소량),177.5kcal,밥,355kcal,,,2590.12kcal
2024-07-15(월),쇠고기무국(05)(06)(16),43.95kcal,누룽지삼계탕(15),637.84kcal,차돌순두부찌개(05)(06)(16),191.71kcal,,,2590.12kcal
2024-07-15(월),비엔나소시지감자조림(05)(06)(10)(16),278.31kcal,평양왕만두,60.2kcal,칠리새우(05)(12),217.4kcal,,,2590.12kcal
2024-07-15(월),스크램블에그(01)(05),120.72kcal,케일양파겉절이,19.07kcal,후루츠양배추샐러드(01)(05),47.42kcal,,,2590.12kcal
2024-07-15(월),맛김치(09),10.5kcal,포도주스,0kcal,맛김치(09),10.5kcal,,,2590.12kcal
2024-07-15(월),"우유(백색우유(200ML,연간))(02)",65kcal,석박지,0kcal,,,,,2590.12kcal
2024-07-16(화),떡갈비마요덮밥(01)(05),611.33kcal,밥/김자반,382.2kcal,밥,355kcal,,,2779.66kcal
2024-07-16(화),조갯살미역국(18),8.73kcal,돼지고기김찌찌개(09)(10),203.79kcal,건새우무우국(09)(16),26.11kcal,,,2779.66kcal
2024-07-16(화),간장깻잎지(05),6.05kcal,볼어묵꽈리고추볶음(05)(06)(18),154.14kcal,매콤돈육사태볶음(05),114.55kcal,,,2779.66kcal
2024-07-16(화),파인애플주스,0kcal,고등어필렛구이(01)(05)(07),314kcal,고기산적(02)(05)(06)(10)(16),399.35kcal,,,2779.66kcal
2024-07-16(화),맛김치(09),10.5kcal,연두부양념장(05),95.09kcal,맛김치(09),10.5kcal,,,2779.66kcal
2024-07-16(화),,,오이소박이,0kcal,,,,,2779.66kcal
2024-07-16(화),,,수박,88.32kcal,,,,,2779.66kcal
2024-07-17(수),밥,355kcal,하이라이스덮밥(02)(05)(06)(10)(12)(15)(16),742.62kcal,밥,355kcal,,,3914.59kcal
2024-07-17(수),햄감자찌개(10),91.36kcal,유부주머니어묵탕(05)(06)(07)(09)(10)(13)(16)(18),235.07kcal,쇠고기육개장(01)(05)(16),80.61kcal,,,3914.59kcal
2024-07-17(수),부들어묵볶음(05),131.41kcal,돼지갈비떡찜(05)(10)(16),626.7kcal,안동찜닭(05)(06)(15),517.85kcal,,,3914.59kcal
2024-07-17(수),미트볼양념조림(01)(02)(05)(06)(10)(12)(15)(16),358.68kcal,고사리나물(05),44.79kcal,가공우유(바나나맛)(02),190kcal,,,3914.59kcal
2024-07-17(수),열무김치,0kcal,총각김치(수의),16.4kcal,마카로니콘샐러드(01)(05),47.6kcal,,,3914.59kcal
2024-07-17(수),"남양유업,과수원사과,190ml",46kcal,"우유(백색우유(200ML,연간))(02)",65kcal,맛김치(09),10.5kcal,,,3914.59kcal
2024-07-18(목),고기듬뿍돼지국밥(완)(10),1018.34kcal,검은콩밥,367.42kcal,밥,355kcal,,,3611.15kcal
2024-07-18(목),감자채볶음(05),152.06kcal,도토리묵사발(05)(09),50.72kcal,얼큰뭇국(05)(06)(16),38.68kcal,,,3611.15kcal
2024-07-18(목),궁중섭산적(05)(06)(10)(15)(16),279.61kcal,고기말이구이(05)(06)(10)(15)(16)(18),348.76kcal,대패삼겹살숙주볶음(05)(06)(10)(18),237.2kcal,,,3611.15kcal
2024-07-18(목),청포도에이드,50kcal,비빔만두(05),557.86kcal,청경채겉절이(09),17.04kcal,,,3611.15kcal
2024-07-18(목),깍두기(수의계약)(09),15.2kcal,파김치,17.76kcal,맛김치(09),10.5kcal,,,3611.15kcal
2024-07-18(목),,,"메론(봄, 가을)",95kcal,,,,,3611.15kcal
2024-07-18(목),,,생수(500ML),0kcal,,,,,3611.15kcal
2024-07-19(금),닭고기덮밥(05)(15),600.57kcal,오삼불고기덮밥(05)(10),767.88kcal,밥,355kcal,,,2834.66kcal
2024-07-19(금),두부맑은국(05)(06)(18),31.21kcal,고깃집된장찌개(05)(16),141.17kcal,황태채콩나물국(05)(06),46.16kcal,,,2834.66kcal
2024-07-19(금),바싹불고기/파채(05)(06)(10),288.88kcal,궁중떡볶이(05)(16),118.25kcal,돼지고기고추장볶음(05)(10),282.24kcal,,,2834.66kcal
2024-07-19(금),총각김치(수의),16.4kcal,미트볼가지볶음(10)(12),54.04kcal,상추/깻잎쌈(05)(06),30.03kcal,,,2834.66kcal
2024-07-19(금),"우유(백색우유(200ML,연간))(02)",65kcal,방울토마토(브런치)(12),16.83kcal,무알콜맥주,0kcal,,,2834.66kcal
2024-07-19(금),,,맛김치(09),10.5kcal,맛김치(09),10.5kcal,,,2834.66kcal
2024-07-20(토),씨리얼우유,104.7kcal,스팸마요덮밥(01)(05)(09),700.63kcal,밥,355kcal,,,2874.28kcal
2024-07-20(토),페스츄리사각햄버거(02)(05)(06)(12)(16),536.6kcal,팽이버섯계란국(01)(05)(06)(16),29.84kcal,닭고기무국(02)(05)(06)(15)(16),128.94kcal,,,2874.28kcal
2024-07-20(토),파인애플샐러드(05)(06)(18),31.95kcal,어묵야채볶음(05)(06),134.17kcal,참치야채볶음,213.9kcal,,,2874.28kcal
2024-07-20(토),"우유(백색우유(200ML,연간))(02)",65kcal,볶음김치(05)(09),75.85kcal,너비아니(02)(05)(06)(10)(12)(15)(16),487.2kcal,,,2874.28kcal
2024-07-20(토),,,,,맛김치(09),10.5kcal,,,2874.28kcal
2024-07-21(일),밥,355kcal,흑미밥,370kcal,밥,355kcal,,,3073.48kcal
2024-07-21(일),쇠고기미역국(05)(06)(16),35.2kcal,부대찌개(02)(05)(06)(09)(10)(15)(16)(18),169.98kcal,얼큰콩나물국(05),14.35kcal,,,3073.48kcal
2024-07-21(일),느타리버섯볶음(05)(06)(16),59.97kcal,훈제닭다리(완)(05)(15),607.5kcal,오리훈제고추잡채(05)(15),346.95kcal,,,3073.48kcal
2024-07-21(일),김자반,40.8kcal,무말랭이무침(완),60.54kcal,육전/파무침(05),308.13kcal,,,3073.48kcal
2024-07-21(일),간장찜닭(15),261.06kcal,맛김치(09),10.5kcal,맛김치(09),10.5kcal,,,3073.48kcal
2024-07-21(일),두유,58kcal,"스포츠음료또는에너지음료, (주문자상표부착)씨제이제일제당, 얼티브오리지널, 190mL",,,,,,3073.48kcal
2024-07-21(일),포기김치(09),10kcal,,,,,,,3073.48kcal
2024-07-22(월),폴드포크덮밥(01)(05)(06)(10)(12)(16)(18),621.11kcal,어린잎야채비빔밥,427.5kcal,밥,355kcal,,,2369.20kcal
2024-07-22(월),콩나물김치국(05)(09)(16),37.09kcal,들깨미역국(05)(06)(16),8.08kcal,미소장국,25.02kcal,,,2369.20kcal
2024-07-22(월),후랑크소시지구이(01),44.6kcal,바다장어순살강정(05)(06)(12),566.11kcal,맛살볶음(16),82.08kcal,,,2369.20kcal
2024-07-22(월),마늘쫑무침(완),47.2kcal,제주한라봉음료,37kcal,매운돼지갈비찜,42.91kcal,,,2369.20kcal
2024-07-22(월),맛김치(09),10.5kcal,열무김치,0kcal,열무김치,0kcal,,,2369.20kcal
2024-07-22(월),"우유(백색우유(200ML,연간))(02)",65kcal,,,,,,,2369.20kcal
2024-07-23(화),밥,355kcal,잡곡밥,390.22kcal,밥,355kcal,,,3738.34kcal
2024-07-23(화),감자수제비국(01)(05)(06),54.35kcal,닭고기육개장(01)(05)(06)(15)(16),184.27kcal,매운버섯국(05)(06),40.08kcal,,,3738.34kcal
2024-06-26(수),숙주나물,23.52kcal,고등어무조림(07),65.57kcal,무나물들깨무침(05),69.3kcal,,,2640.43kcal
2024-06-26(수),야채음료,132kcal,시금치무침(05)(06)(16),23.2kcal,포기김치,0kcal,,,2640.43kcal
2024-06-26(수),맛김치,0kcal,하트도넛(02)(06),175kcal,"우유(백색우유(200ML,연간))(02)",65kcal,,,2640.43kcal
2024-06-26(수),,,파김치(09),38kcal,,,,,2640.43kcal
2024-06-27(목),밥,300kcal,잡곡밥,329.15kcal,밥,300kcal,,,2564.93kcal
2024-06-27(목),두부맑은국(05)(06)(18),20.99kcal,미역오이냉국(16),17.64kcal,김치물만두국(02)(05)(06)(10)(15)(16),77.31kcal,,,2564.93kcal
2024-06-27(목),간장 돼지불고기(10),181.06kcal,오징어주꾸미볶음(05)(17),261.91kcal,표고버섯돼지고기볶음(05)(10),293.92kcal,,,2564.93kcal
2024-06-27(목),스팸에그스크램블(01)(05)(10),136.91kcal,쇠고기꽈리고추조림(01)(05)(06)(16),356.71kcal,도토리묵무침(16),17.66kcal,,,2564.93kcal
2024-06-27(목),깍두기(완제품),0kcal,고구마샐러드(완)(01)(02)(05),105.55kcal,갓김치,12.8kcal,,,2564.93kcal
2024-06-27(목),"우유(백색우유(200ML,연간))(02)",65kcal,석박지,0kcal,,,,,2564.93kcal
2024-06-27(목),,,생수(500ML),0kcal,,,,,2564.93kcal
2024-06-27(목),,,수박,88.32kcal,,,,,2564.93kcal
2024-06-28(금),밥,300kcal,마파두부덮밥(05)(06)(10)(15)(18),575.21kcal,밥,300kcal,,,3782.41kcal
2024-06-28(금),쇠고기감자국(05)(06)(16),76.82kcal,아귀탕,66.33kcal,버섯육개장(01)(05)(06)(16),86.69kcal,,,3782.41kcal
2024-06-28(금),동그랑땡구이(01)(05)(06)(10)(15)(16),471.2kcal,치즈돈가스(02)(05)(06)(10)(12)(16)(18),605kcal,양배추/풋고추쌈,88.74kcal,,,3782.41kcal
2024-06-28(금),마늘쫑무침(완),47.2kcal,보코치니샐러드(05)(06)(12)(18),163.06kcal,오리훈제부추무침(01)(02)(05),402.16kcal,,,3782.41kcal
2024-06-28(금),과일음료,341kcal,맛김치,0kcal,가공우유(초코맛)(02),194kcal,,,3782.41kcal
2024-06-28(금),맛김치,0kcal,"우유(백색우유(200ML,연간))(02)",65kcal,깍두기(완제품),0kcal,,,3782.41kcal
2024-06-29(토),씨리얼우유,117.3kcal,베이컨리조또(05)(06)(09),661.75kcal,잡곡밥,329.15kcal,,,3654.79kcal
2024-06-29(토),핫도그빵&불고기토핑(01)(02)(05)(06)(10)(12)(16),468.33kcal,맑은된장국(09),45.66kcal,닭곰탕(02)(15)(16),330.99kcal,,,3654.79kcal
2024-06-29(토),버팔로치킨봉&윙(01)(05)(15),972.53kcal,봉어묵볶음(05),97.34kcal,제육볶음(05)(10),329.68kcal,,,3654.79kcal
2024-06-29(토),"우유(백색우유(200ML,연간))(02)",65kcal,맛밤송송떡갈비(05)(06)(10),214.35kcal,참나물무침,22.71kcal,,,3654.79kcal
2024-06-29(토),,,음료,0kcal,무알콜맥주,0kcal,,,3654.79kcal
2024-06-29(토),,,깍두기(완제품),0kcal,맛김치,0kcal,,,3654.79kcal
2024-06-30(일),버터간장계란밥(01)(02)(05),832.11kcal,잡곡밥,329.15kcal,밥,300kcal,,,3353.38kcal
2024-06-30(일),황태해장국(01)(05)(06),96.05kcal,김치어묵국(05)(06)(09),80.12kcal,두부고추장찌개(16),54.52kcal,,,3353.38kcal
2024-06-30(일),함박스테이크*소스,271kcal,닭갈비(치즈떡)(02)(05)(06)(12)(15),516.96kcal,마늘삼겹살구이(10),507.18kcal,,,3353.38kcal
2024-06-30(일),연두부양념장(05),220.09kcal,오이풋고추된장무침,24.4kcal,양념깻잎지무침,18kcal,,,3353.38kcal
2024-06-30(일),깍두기(완제품),0kcal,음료,26kcal,맛김치,0kcal,,,3353.38kcal
2024-06-30(일),"우유(백색우유(200ML,연간))(02)",65kcal,갓김치,12.8kcal,,,,,3353.38kcal
2024-07-01(월),밥,355kcal,밥,355kcal,밥,355kcal,,,3237.97kcal
2024-07-01(월),꼬꼬떡국(01)(05)(15),254.47kcal,쇠고기미역국(05)(06)(16),35.2kcal,유부장국(05)(06),11.41kcal,,,3237.97kcal
2024-07-01(월),떡갈비구이(05),49.35kcal,간장 돼지불고기(10),224.05kcal,가지볶음(05),63.86kcal,,,3237.97kcal
2024-07-01(월),참나물도토리묵무침,17.36kcal,오징어채야채무침(17),76.77kcal,LA식돈갈비찜,823.52kcal,,,3237.97kcal
2024-07-01(월),포기김치(09),10kcal,상추/풋고추쌈(05)(06),74.68kcal,초코에몽(02),194kcal,,,3237.97kcal
2024-07-01(월),"우유(백색우유(200ML,연간))(02)",65kcal,뚱낭시에(01)(02)(06),250kcal,맛김치(09),10.5kcal,,,3237.97kcal
2024-07-01(월),,,깍두기(완제품),12.8kcal,,,,,3237.97kcal
2024-07-02(화),밀쌀밥,355.28kcal,김치덮밥(05)(09)(10),635.45kcal,밥,355kcal,,,2776.16kcal
2024-07-02(화),콩나물국(05),20.18kcal,명태매운탕,80.3kcal,감자돈육짜글이(05)(06)(10)(16),113.75kcal,,,2776.16kcal
2024-07-02(화),돼지고기청경채볶음(05)(10),227.57kcal,수원왕갈비소스&한입통살치킨(02)(05)(06)(15)(16),511.2kcal,갈비산적&소스(02)(05)(06)(10)(12)(15)(16),133.3kcal,,,2776.16kcal
2024-07-02(화),크래미계란찜(01)(06)(08)(09),94.54kcal,양념고추지,12kcal,연두부양념장(05),95.09kcal,,,2776.16kcal
2024-07-02(화),맛김치(09),10.5kcal,오이소박이,0kcal,컵형아이스크림,0kcal,,,2776.16kcal
2024-07-02(화),"우유(백색우유(200ML,연간))(02)",65kcal,"참외,신선형(참외(78월))",57kcal,포기김치(09),10kcal,,,2776.16kcal
2024-07-03(수),밥,355kcal,찰보리밥,364.48kcal,밥,355kcal,,,3392.71kcal
2024-07-03(수),어묵탕(05)(06)(07)(09)(18),73.15kcal,닭곰탕(02)(15)(16),330.16kcal,진한육개장(완)(10)(16),413.91kcal,,,3392.71kcal
2024-07-03(수),간장오리불고기,300.22kcal,돈육연탄불고기,387.23kcal,꽁치무조림(05),54.45kcal,,,3392.71kcal
2024-07-03(수),케일양파겉절이,19.07kcal,조기소금구이(오븐기)(05),150.75kcal,김치전(완)(05)(06),379.61kcal,,,3392.71kcal
2024-07-03(수),깍두기(완제품),12.8kcal,골뱅이야채무침,121.38kcal,열무김치,0kcal,,,3392.71kcal
2024-07-03(수),"우유(백색우유(200ML,연간))(02)",65kcal,망고주스,0kcal,,,,,3392.71kcal
2024-07-03(수),,,맛김치(09),10.5kcal,,,,,3392.71kcal
2024-07-04(목),밥,355kcal,옛날도시락비빔밥(01)(05)(09),252.17kcal,밥,355kcal,,,3015.33kcal
2024-07-04(목),순두부찌개(05)(10)(16)(18),217.2kcal,오이냉국,8.81kcal,감자계란국(01)(16),45.45kcal,,,3015.33kcal
2024-07-04(목),수라상간장불고기(완제품),8.46kcal,멸치볶음(05),186.25kcal,낙지삼겹살볶음(05)(06)(10)(16)(17)(18),340.79kcal,,,3015.33kcal
