날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-05-24,전주식콩나물국(05)(09)(17),71.39kcal,우럭매운탕(05)(06)(09),99.62kcal,유부주머니어묵탕(05)(06)(09)(10)(13)(16),341.04kcal,,,2931.94kcal
2024-05-24,돼지고기고추장볶음(05)(10),256.86kcal,들깨순볶음(05)(06),52.86kcal,중화식잡채(05)(06)(16)(18),153.88kcal,,,2931.94kcal
2024-05-24,오이무침(05)(06),14.19kcal,중화풍삼겹살조림(05)(06)(10),289.18kcal,숯불향불고기,291.67kcal,,,2931.94kcal
2024-05-24,배추김치(다수공급자),0kcal,도토리묵&양념장(05)(06),18.59kcal,치킨텐더샐러드(01)(05)(12),351.06kcal,,,2931.94kcal
2024-05-24,우유(백색우유(200ML,65kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,2931.94kcal
2024-05-24,,,참외(4월~5월),26.6kcal,,,,,2931.94kcal
2024-05-25,파히타(05)(06)(09)(10)(12)(16),1613.19kcal,,,한우소머리국밥(16),725.66kcal,,,2718.06kcal
2024-05-25,모듬피클,36.8kcal,,,낙지젓무침(17),37.95kcal,,,2718.06kcal
2024-05-25,코올슬로샐러드(01)(05),51kcal,,,오이풋고추&양파,30kcal,,,2718.06kcal
2024-05-25,탄산음료,112kcal,,,부추겉절이(05)(06),20.26kcal,,,2718.06kcal
2024-05-25,베이비슈,68.4kcal,,,석박지,22.8kcal,,,2718.06kcal
2024-05-26,모닝빵&딸기잼(01)(02)(06),330.48kcal,지코바치킨덮밥(05)(06)(12)(15)(18),571.52kcal,밥,300kcal,,,2904.55kcal
2024-05-26,오믈렛(불고기)(01)(05)(06)(16),395.01kcal,미니우동(01)(06),116.5kcal,쇠고기얼갈이배춧국(05)(06)(16),32.21kcal,,,2904.55kcal
2024-05-26,크리스피베이컨(10)(12)(13),117.1kcal,깻잎지(완)(05)(06),120kcal,매콤달콤감자볶음(05)(06),121.47kcal,,,2904.55kcal
2024-04-29,돼지고기김치찌개(09)(10)(16),112.36kcal,나가사끼짬뽕국(10)(15)(16)(17)(18),160.59kcal,닭볶음탕(05)(06)(15),227.86kcal,,,3153.61kcal
2024-04-29,깻잎지(완)(05)(06),120kcal,중화식잡채(05)(06)(16)(18),168kcal,스틱돈카츠&왕새우튀김(01)(05)(06)(09)(10)(12)(16)(18),743.95kcal,,,3153.61kcal
2024-04-29,새알심만두소시지조림(05)(06)(10),234.86kcal,버섯불고기찜(16),153kcal,양배추샐러드(01)(05),41.57kcal,,,3153.61kcal
2024-04-29,깍두기(다수공급자)(09),15.2kcal,계란장조림(01)(05)(06),81.99kcal,배추김치&단무지(09),35.4kcal,,,3153.61kcal
2024-04-29,우유(백색우유(200ML,65kcal,배추겉절이(05)(06),54.15kcal,,,,,3153.61kcal
2024-04-29,,,자연은납작복숭아,155kcal,,,,,3153.61kcal
2024-04-30,밥,250kcal,셀프주먹밥,133.34kcal,잡곡밥,248.87kcal,,,2702.08kcal
2024-04-30,쇠고기무국(05)(06)(16),73.35kcal,김치말이국수(01)(05)(06),438.94kcal,강된장찌개(18),118.06kcal,,,2702.08kcal
2024-04-30,참치야채볶음(05)(06),152.74kcal,갈비만두찜(05)(06),3.04kcal,쭈삼불고기(05)(06)(10),250.44kcal,,,2702.08kcal
2024-04-30,햄구이(10)(12)(13),189.9kcal,샐러리장아찌(05),70kcal,쌈무&깻잎,41.1kcal,,,2702.08kcal
2024-04-30,계란후라이(01),97.18kcal,핫도그(01)(02)(05)(06)(10)(12)(15),359.52kcal,스위트콘&마요네즈(01)(05),112.6kcal,,,2702.08kcal
2024-04-30,배추김치(다수공급자)(09),58.5kcal,요구르트,,배추김치(다수공급자)(09),58.5kcal,,,2702.08kcal
2024-04-30,남양유업,46kcal,,,,,,,2702.08kcal
2024-05-01,밥,300kcal,밥,300kcal,치킨마요덮밥(01)(02)(05)(06)(12)(15)(16)(18),820.34kcal,,,3121.90kcal
2024-05-01,새알심미역국(05)(06),72.71kcal,돼지고기애호박찌개(05)(06)(10)(16),68.69kcal,해물짬뽕국(09)(17)(18),78.75kcal,,,3121.90kcal
2024-05-01,쇠고기야채볶음(05)(16),333kcal,닭고기묵은지찜(05)(06)(15),301.13kcal,꽈리고추멸치조림(05)(06),79.35kcal,,,3121.90kcal
2024-05-01,계란찜(01)(05)(06)(09),109.63kcal,고등어필렛구이(01)(05)(07),280.4kcal,꽃맛살샐러드(01)(05),113.5kcal,,,3121.90kcal
2024-05-01,배추김치(다수공급자),0kcal,석박지,22.8kcal,배추김치(다수공급자),0kcal,,,3121.90kcal
2024-05-01,우유(백색우유(200ML,65kcal,참외(4월~5월),26.6kcal,짜먹는요구르트(02),150kcal,,,3121.90kcal
2024-05-02,밥,300kcal,잡곡밥,279.37kcal,셀프유부초밥,243kcal,,,3388.48kcal
2024-05-02,물만둣국(01)(05)(06)(10)(16),151.05kcal,어묵&물떡꽂이(05)(06),322.94kcal,돈까스vs치킨까스(01)(02)(05)(06)(10)(12)(15)(16)(18),671.6kcal,,,3388.48kcal
2024-05-02,돼지고기청경채볶음(05)(06)(10),196.72kcal,오리불고기(05)(06),505.95kcal,양송이스프(02)(06),204kcal,,,3388.48kcal
2024-05-02,깻잎찜(05)(06),29.65kcal,조미김,28kcal,양상추샐러드(01)(05)(12),23.15kcal,,,3388.48kcal
2024-05-02,배추김치(다수공급자),0kcal,상추겉절이(05)(06),10.85kcal,모닝빵&딸기잼(01)(02)(06),330.48kcal,,,3388.48kcal
2024-05-02,우유(백색우유(200ML,65kcal,배추김치(다수공급자),0kcal,배추김치&단무지,5.4kcal,,,3388.48kcal
2024-05-02,,,사과(후지),21.315kcal,에이드,,,,3388.48kcal
2024-05-03,밥,300kcal,밥,300kcal,밥,300kcal,,,2756.40kcal
2024-05-03,참치김치찌개(05),123.44kcal,애호박버섯된장국(09),39.47kcal,버섯샤브국(05)(06)(16),22kcal,,,2756.40kcal
2024-05-03,마늘종어묵볶음(05)(06)(18),452.14kcal,장어양념구이(완)(05)(06),318.54kcal,삼겹살두부두루치기(05)(06)(10),352.4kcal,,,2756.40kcal
2024-05-03,닭순살야채조림(05)(06)(15),198.97kcal,계란말이(01)(05),40kcal,미나리무생채(05)(06),16.86kcal,,,2756.40kcal
2024-05-03,깍두기(다수공급자),0kcal,초생강&락교,25.15kcal,배추김치(다수공급자),0kcal,,,2756.40kcal
2024-05-03,빙그레딸기맛우유,190kcal,깻잎&알배추,38.43kcal,미숫가루라떼,,,,2756.40kcal
2024-05-03,,,배추김치(다수공급자),0kcal,,,,,2756.40kcal
2024-05-03,,,자연은고칼슘오렌지,39kcal,39kcal,,,,2756.40kcal
2024-05-04,불고기버거(01)(02)(05)(06)(10)(12)(16),554kcal,밥,300kcal,밥,300kcal,,,3428.13kcal
2024-05-04,스크램블에그,99kcal,감자돈육짜글이(05)(06)(10)(16),82.69kcal,아욱고추장찌개(16),41.93kcal,,,3428.13kcal
2024-05-04,시리얼,156kcal,닭고기카레떡볶음(05)(06)(15),225.89kcal,돼지된장주물럭(05)(06)(10),209.92kcal,,,3428.13kcal
2024-05-04,바나나(육사),72kcal,김자반,16kcal,모듬쌈,55.47kcal,,,3428.13kcal
2024-05-04,탄산음료,112kcal,오이부추무침(05)(06),12.77kcal,배추김치(다수공급자),0kcal,,,3428.13kcal
2024-05-04,우유(백색우유(200ML,65kcal,백김치(09),25.2kcal,,,,,3428.13kcal
2024-05-05,오므라이스(완)(01)(05)(06)(10)(12)(15)(16),101.83kcal,밥,300kcal,밥,300kcal,,,3083.95kcal
2024-05-05,팽이버섯유부장국(05)(09),48.56kcal,삼색수제비국(01)(05)(06)(09),175.32kcal,꼬리곰탕,562.11kcal,,,3083.95kcal
2024-05-05,파르팔레청양함박스테이크(02)(05)(06)(10)(15),319.49kcal,계란찜(01)(05)(06)(09),109.63kcal,두부김치(05)(06)(10),154.21kcal,,,3083.95kcal
2024-05-05,리코타치즈샐러드(02)(05)(06)(12)(13),105.16kcal,돼지갈비찜(완)(05)(10),474.82kcal,오징어젓무침(17),30.62kcal,,,3083.95kcal
2024-05-05,배추김치(다수공급자),0kcal,돌산갓장아찌,7.2kcal,깍두기(다수공급자),0kcal,,,3083.95kcal
2024-05-05,우유(백색우유(200ML,65kcal,배추김치(다수공급자),0kcal,이온음료,60kcal,,,3083.95kcal
2024-05-05,,,아이스크림 콘,270kcal,,,,,3083.95kcal
2024-05-06,장조림버터비빔밥(02)(05)(06)(16),943.5kcal,잡곡밥,279.37kcal,밥,300kcal,,,2886.10kcal
2024-05-06,나가사끼짬뽕국(09)(10)(15)(16)(17)(18),170.35kcal,강된장찌개(18),105.62kcal,버섯육개장(01)(05)(06)(16),97.22kcal,,,2886.10kcal
2024-05-06,햄감자볶음(05)(06)(10),152.29kcal,잡채(05)(06),176.46kcal,매운쇠고기불고기(16),185.05kcal,,,2886.10kcal
2024-05-06,배추김치(다수공급자),0kcal,(통)마늘김치두루치기(05)(06)(10),138.43kcal,동그랑땡(01)(05)(06)(10)(12),224.61kcal,,,2886.10kcal
2024-05-06,마시는 발효유,,깍두기(다수공급자),0kcal,샐러리장아찌(05),42kcal,,,2886.10kcal
2024-05-06,,,과수원사과,46kcal,백김치(09),25.2kcal,,,2886.10kcal
2024-05-07,밥,300kcal,들기름막국수(05)(06),389.71kcal,밥,300kcal,,,3549.11kcal
2024-05-07,순두부오징어국(05)(06)(17),119.11kcal,유부장국(01)(05)(06),22.24kcal,쇠고기무국(05)(06)(16),72.65kcal,,,3549.11kcal
2024-05-07,고추참치야채볶음(05)(12)(16),153.94kcal,블랙타이거새우튀김(01)(05)(06)(09),538.68kcal,닭갈비(05)(06)(15),238.29kcal,,,3549.11kcal
2024-05-07,까르보미트볼(02)(10),581.36kcal,차슈&쌈무,447.27kcal,콩나물무침(05)(06),46.06kcal,,,3549.11kcal
2024-05-07,석박지,22.8kcal,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,,,3549.11kcal
2024-05-07,우유(백색우유(200ML,65kcal,과일바,,아이스크림 샌드위치(02),252kcal,,,3549.11kcal
2024-05-08,밥,300kcal,흑미밥,288.75kcal,잡곡밥,279.37kcal,,,3150.82kcal
2024-05-08,쇠고기미역국(05)(06)(16),28.41kcal,도토리묵김치말이(05),98.18kcal,사골우거지국(05)(06)(16),645.19kcal,,,3150.82kcal
2024-05-08,감자조림(05)(06),63.94kcal,쇠고기가지굴소스볶음(05)(06)(16)(18),172.35kcal,마늘종돼지고기볶음(05)(10),248.32kcal,,,3150.82kcal
2024-05-08,문어모양비엔나&케찹(10)(12),243.21kcal,떡말이어묵(01)(05)(06)(12),85.1kcal,생선까스&레몬크림마요소스(01)(05)(06),419kcal,,,3150.82kcal
2024-05-08,배추김치(다수공급자),0kcal,석박지,22.8kcal,배추김치(다수공급자),0kcal,,,3150.82kcal
2024-05-08,바나나맛우유(02),200.4kcal,대추방울토마토(생산기)(12),6.8kcal,파인애플에이드,49kcal,,,3150.82kcal
2024-05-09,밥,300kcal,꽃떡국(01)(05)(06)(16),363.02kcal,밥,300kcal,,,2850.18kcal
2024-05-09,쇠고기느타리버섯국(05)(06)(16),49.14kcal,미니밥,60kcal,얼큰돼지고기탕(10),220.56kcal,,,2850.18kcal
2024-05-09,한입떡갈비볶음(02)(05)(06)(10)(16)(18),244.37kcal,찹쌀군만두(01)(05)(06)(10)(15)(16)(18),334.44kcal,애호박나물(05)(09),40.99kcal,,,2850.18kcal
2024-05-09,연두부양념장(05)(06),360.47kcal,갑오징어도라지무침(05)(06)(17),156.62kcal,조미김,28kcal,,,2850.18kcal
2024-05-09,배추김치(다수공급자),0kcal,배추김치(다수공급자),0kcal,쇠고기꽈리고추조림(05)(06)(16),153.37kcal,,,2850.18kcal
2024-05-09,맛있는 두유GT 달콤한맛,130kcal,딸기시럽,44.2kcal,깍두기(다수공급자),0kcal,,,2850.18kcal
2024-05-09,,,우유(백색우유(200ML,65kcal,,,,,2850.18kcal
2024-05-10,밥,300kcal,자장밥(05)(06)(10),717.82kcal,밥,300kcal,,,3020.38kcal
2024-05-10,어묵김칫국(05)(06)(09),64.78kcal,짬뽕국(일품용)(05)(06)(17)(18),52.4kcal,햄짜글이(05)(06)(10)(13)(16),131.43kcal,,,3020.38kcal
2024-05-10,돼지고기부추볶음(05)(06)(10),204.38kcal,유린기(05)(06)(15),469.77kcal,쭈삼불고기(05)(06)(10),248.14kcal,,,3020.38kcal
2024-05-10,토마토스크램블에그(01)(05)(12),126.56kcal,멘보샤&칠리소스 (05)(06)(09),181kcal,쌈무&깻잎,41.1kcal,,,3020.38kcal
2024-05-10,깍두기(다수공급자),0kcal,배추김치&단무지,5.4kcal,스위트콘&마요네즈(01)(05),112.6kcal,,,3020.38kcal
2024-05-10,우유(백색우유(200ML,122kcal,,,배추김치(다수공급자),0kcal,,,3020.38kcal
2024-05-11,베이글&대파크림치즈(01)(02)(06),768kcal,,,밥,300kcal,,,3037.54kcal
2024-05-11,셀프주먹밥(05),126.64kcal,,,순두부찌개(01)(05)(06)(10),277.04kcal,,,3037.54kcal
2024-05-11,비프찹스테이크(05)(16),596.07kcal,,,감자채볶음(05)(06),97.34kcal,,,3037.54kcal
2024-05-11,포테이토크림스프,360kcal,,,닭매운양념조림(05)(06)(15),287.45kcal,,,3037.54kcal
2024-05-11,아이스애플망고&홍시,60kcal,,,배추김치(다수공급자),0kcal,,,3037.54kcal
2024-05-11,블루레몬에이드,,,,떠먹는 토핑형 발효유(02),165kcal,,,3037.54kcal
2024-05-12,밥,300kcal,밥,300kcal,밥,300kcal,,,2731.74kcal
2024-05-12,설렁탕(01)(05)(16),336.97kcal,전주식콩나물국(05)(09)(17),71.39kcal,강된장찌개(18),105.62kcal,,,2731.74kcal
2024-05-12,상추겉절이(05)(06),10.85kcal,제육볶음(05)(06)(10),234.5kcal,훈제족발&새우젓(04)(09)(10),464.51kcal,,,2731.74kcal
2024-04-16,새우순두부계란탕(01)(05)(09),70.79kcal,낙지연포탕(05)(06)(09)(17),68.23kcal,도토리묵김치말이(05),98.18kcal,,,2889.91kcal
2024-04-16,돈육굴소스양배추볶음(05)(06)(10)(18),220.11kcal,페스츄리돈까스(05)(06)(10)(12)(16)(18),735.05kcal,궁중어묵떡볶이(05)(06),198.31kcal,,,2889.91kcal
2024-04-16,오이고추장무침,11.33kcal,샐러리장아찌(05),70kcal,갓김치,12.8kcal,,,2889.91kcal
2024-04-16,배추김치(다수공급자)(09),58.5kcal,새알심샐러드(01)(05)(06),114.99kcal,갈아만든배,12.8kcal,,,2889.91kcal
2024-04-16,우유(백색우유(200ML,65kcal,배추김치(다수공급자)(09),58.5kcal,,,,,2889.91kcal
2024-04-16,,,탄산음료,112kcal,,,,,2889.91kcal
2024-04-17,수육국밥(01)(05)(10),785.79kcal,잡곡밥,248.87kcal,차돌박이쌀국수(16),354.01kcal,,,3609.10kcal
2024-04-17,계란찜(01)(05)(06)(09),109.63kcal,들깨수제비국(05)(06)(09),172.68kcal,나시고랭볶음밥(01)(02)(08)(09)(10)(15)(17)(18),264.19kcal,,,3609.10kcal
2024-04-17,간장무채장아찌무침,97.23kcal,두부김치(05)(06)(09)(10),220.91kcal,숯불향불고기,378.67kcal,,,3609.10kcal
2024-04-17,오이풋고추된장무침,13.67kcal,닭고기카레떡볶음(05)(06)(15),316.49kcal,양파초절임,21.06kcal,,,3609.10kcal
2024-04-17,배추김치(다수공급자)(09),58.5kcal,조미김,5.2kcal,배추김치&단무지(09),35.4kcal,,,3609.10kcal
2024-04-17,우유듬뿍초코에몽,194kcal,갓김치,12.8kcal,자연은워터젤로망고,50kcal,,,3609.10kcal
2024-04-17,,,아이스크림 콘,270kcal,,,,,3609.10kcal
2024-04-18,밥,250kcal,장조림버터비빔밥(02)(05)(06)(16),897.04kcal,밥,250kcal,,,3560.44kcal
2024-04-18,쇠고기무국(05)(06)(16),73.35kcal,유부장국(01)(05)(06),22.24kcal,나가사끼짬뽕국(10)(15)(16)(17)(18),160.59kcal,,,3560.44kcal
2024-04-18,참치야채볶음(05)(06),152.74kcal,떡볶이,225.82kcal,잡채(05)(06),197.46kcal,,,3560.44kcal
2024-04-18,순두부양념장(05)(06),61.93kcal,생선까스&레몬크림마요소스(01)(06),396kcal,중화풍삼겹살조림(05)(06)(10),372.93kcal,,,3560.44kcal
2024-04-18,배추김치(다수공급자)(09),58.5kcal,꽃맛살샐러드(01)(05),140.05kcal,부추겉절이(05)(06),44.49kcal,,,3560.44kcal
2024-04-18,우유(백색우유(200ML,65kcal,배추김치(다수공급자)(09),58.5kcal,파김치,10.8kcal,,,3560.44kcal
2024-04-18,,,신선형(딸기(34월)),27kcal,농후 발효유(02),96kcal,,,3560.44kcal
2024-04-19,밥,250kcal,잡곡밥,248.87kcal,밥,250kcal,,,3788.71kcal
2024-04-19,새알심만둣국(01)(05)(06)(10)(16),91.72kcal,애호박버섯된장국(09),39.32kcal,돼지고기김치찌개(09)(10)(16),112.36kcal,,,3788.71kcal
2024-04-19,볼어묵꽈리고추볶음(05)(06)(18),128.82kcal,슈바인학센순살(02)(05)(06)(10)(15)(16)(18),1410.2kcal,콩나물삼색볶음(05)(06),93.28kcal,,,3788.71kcal
2024-04-19,닭순살야채조림(05)(06)(15),190.77kcal,깻잎&알배추&풋고추&쌈장,44.3kcal,오리주물럭,381.77kcal,,,3788.71kcal
2024-04-19,배추김치(다수공급자)(09),58.5kcal,바움쿠헨(01)(02)(06),397.8kcal,깍두기(다수공급자)(09),15.2kcal,,,3788.71kcal
2024-04-19,우유(백색우유(200ML,122kcal,파김치,10.8kcal,,,,,3788.71kcal
2024-04-20,도넛세트(06),621kcal,밥,250kcal,밥,250kcal,,,3463.37kcal
2024-04-20,참치마요주먹밥,570kcal,매운어묵꽂이(05)(06)(09),222.99kcal,쇠고기미역국(05)(06)(16),29.7kcal,,,3463.37kcal
2024-04-20,시리얼(1),153.2kcal,돼지고기애호박찌개(05)(06)(10)(16),68.75kcal,(통)마늘김치두루치기(05)(06)(09)(10),258.53kcal,,,3463.37kcal
2024-04-20,바나나(육사),76.8kcal,쇠고기야채볶음(16),225.4kcal,감자채볶음(05)(06),163.3kcal,,,3463.37kcal
2024-04-20,우유(백색우유(200ML,65kcal,배추김치(다수공급자)(09),58.5kcal,깍두기(다수공급자)(09),15.2kcal,,,3463.37kcal
2024-04-20,커피음료(02),245kcal,,,식혜,190kcal,,,3463.37kcal
2024-04-21,오므라이스&소시지구이(01)(05)(06)(10)(12)(15)(16),1084kcal,밥,250kcal,밥,250kcal,,,3611.37kcal
2024-04-21,모닝빵&딸기잼(01)(02)(05)(06),134.48kcal,쇠고기얼갈이배춧국(05)(06)(16),32.65kcal,부대찌개(세트)(02)(05)(10)(12),124.89kcal,,,3611.37kcal
2024-04-21,포테이토크림스프,360kcal,돼지고기고추장볶음(05)(06)(10),314.54kcal,매콤새송이버섯볶음(05)(06),78.3kcal,,,3611.37kcal
2024-04-21,배추김치(다수공급자)(09),58.5kcal,조미김,5.2kcal,닭간장소스찜(05)(06)(15),251.17kcal,,,3611.37kcal
2024-04-21,사과(후지),25.578kcal,콩나물무침(05)(06),46.06kcal,배추김치(다수공급자)(09),58.5kcal,,,3611.37kcal
2024-04-21,,,배추김치(다수공급자)(09),58.5kcal,워터젤리,334kcal,,,3611.37kcal
2024-04-21,,,초콜릿(3사교),145kcal,,,,,3611.37kcal
2024-04-22,밥,250kcal,지코바치킨덮밥(05)(06)(12)(15)(18),518.12kcal,밥,250kcal,,,2741.50kcal
2024-04-22,얼큰한오징어국(05)(06)(17),70.78kcal,미니우동(01)(06),134kcal,순두부찌개(01)(05)(06)(10),217.04kcal,,,2741.50kcal
2024-04-22,햄감자볶음(05)(06)(10),192.77kcal,블랙타이거치즈새우(02)(09),220.5kcal,버섯들깨볶음,59.22kcal,,,2741.50kcal
2024-04-22,쇠고기우엉떡조림(05)(06)(16),204.63kcal,도라지오이무침,22.36kcal,제육볶음(05)(06)(10),239.5kcal,,,2741.50kcal
2024-04-22,깍두기(다수공급자)(09),15.2kcal,우리밀오믈렛(딸기)(02)(06),116.16kcal,양배추쌈,49.22kcal,,,2741.50kcal
2024-04-22,우유(백색우유(200ML,65kcal,배추김치(다수공급자)(09),58.5kcal,배추김치(다수공급자)(09),58.5kcal,,,2741.50kcal
2024-04-23,조밥,238.71kcal,흑미밥,243.75kcal,얼큰한순대국밥(05)(06)(09)(10),646.32kcal,,,3042.21kcal
2024-04-23,쇠고기육개장(01)(05)(06)(16),138.22kcal,배추들깨국(09),48.15kcal,계란찜(01)(05)(06)(09),109.63kcal,,,3042.21kcal
2024-04-23,한입떡갈비볶음(05)(06)(18),199.17kcal,패주해물콩나물찜(05)(09)(16)(17)(18),116.52kcal,오이풋고추된장무침,13.67kcal,,,3042.21kcal
2024-04-23,토마토스크램블에그(01)(12),134.55kcal,조미김,5.2kcal,배추김치(다수공급자)(09),58.5kcal,,,3042.21kcal
2024-04-23,배추김치(다수공급자)(09),58.5kcal,중화풍치킨샐러드(05)(06)(15),597.2kcal,연세검은콩두유,300kcal,,,3042.21kcal
2024-04-23,요구르트(02),39kcal,또띠아(06),75.44kcal,,,,,3042.21kcal
2024-04-23,,,석박지,19.68kcal,,,,,3042.21kcal
2024-04-24,밥,250kcal,브리오슈새우버거(02)(05)(06)(09)(12),508.99kcal,밥,250kcal,,,3852.59kcal
2024-04-24,팽이버섯유부장국(05)(09),48.56kcal,카레밥,312.36kcal,비엔나소시지차돌부대찌개(05)(10)(12)(16),427.07kcal,,,3852.59kcal
2024-04-24,콩나물불고기(05)(06)(10),181.93kcal,감자튀김&케첩(12),373.52kcal,닭갈비(05)(06)(15),293.32kcal,,,3852.59kcal
2024-04-24,두부조림(05)(06)(16),82.7kcal,소떡소떡,236.5kcal,조미김,5.2kcal,,,3852.59kcal
2024-04-24,석박지,19.68kcal,시리얼(2),240kcal,꽈리고추멸치조림(05)(06),94.35kcal,,,3852.59kcal
2024-04-24,바나나맛우유(02),200.4kcal,샤인머스켓푸딩,120kcal,배추김치(다수공급자)(09),58.5kcal,,,3852.59kcal
2024-04-24,,,우유(백색우유(200ML,65kcal,과수원청포도,84.51kcal,,,3852.59kcal
2024-04-25,밥,250kcal,잡곡밥,248.87kcal,밥,250kcal,,,3119.96kcal
2024-04-25,어묵김칫국(05)(06)(09),95.33kcal,새우아욱된장국(09),56.73kcal,감자돈육짜글이(05)(06)(10)(16),106.33kcal,,,3119.96kcal
2024-04-25,쇠고기청경채두부볶음(05)(06)(16),264.36kcal,삼겹살구이(10),365.9kcal,오징어볶음(05)(06)(17),156.71kcal,,,3119.96kcal
2024-04-25,미나리무생채(05)(06),17.28kcal,모듬쌈&우렁쌈장(18),83.4kcal,만두유린기(05)(06)(10),676.25kcal,,,3119.96kcal
2024-04-25,배추김치(다수공급자)(09),58.5kcal,명이나물장아찌(05)(06),17.5kcal,치즈케이크(01)(02)(06),297.5kcal,,,3119.96kcal
2024-04-25,우유(백색우유(200ML,65kcal,백김치,25.2kcal,배추김치(다수공급자)(09),58.5kcal,,,3119.96kcal
2024-04-25,,,참외(4월~5월),26.6kcal,,,,,3119.96kcal
2024-04-26,밥,250kcal,밥,250kcal,추억의도시락(01)(05)(10)(13),492.95kcal,,,3221.95kcal
2024-04-26,얼큰왕만둣국(01)(06)(10),301.74kcal,쇠고기미역국(05)(06)(16),29.7kcal,유부장국(01)(05)(06),22.24kcal,,,3221.95kcal
2024-04-26,미트볼굴소스볶음(01)(02)(05)(06)(10)(12)(15)(16)(18),246.44kcal,훈제연어스테이크(02)(05)(06)(15),344.72kcal,자멸치볶음(도시락용)(05)(06),35.15kcal,,,3221.95kcal
2024-04-26,계란말이(01),60kcal,돈육표고장조림(01)(05)(06)(10)(16),214.71kcal,옛날반마리통닭(05)(06)(15),713.05kcal,,,3221.95kcal
2024-04-26,배추김치(다수공급자)(09),58.5kcal,더덕무침(05)(06),31.75kcal,배추김치(다수공급자)(09),58.5kcal,,,3221.95kcal
2024-04-26,마시는 발효유부대계약,,배추김치(다수공급자)(09),58.5kcal,컵과일(메론),54kcal,,,3221.95kcal
2024-04-27,브라운(부시맨)브레드,48kcal,,,밥,250kcal,,,3352.16kcal
2024-04-27,알리오올리오파스타(06),1353.8kcal,,,등뼈감자탕(05)(06)(10),463.41kcal,,,3352.16kcal
2024-04-27,바베큐폭립(완제품)(10)(12),681kcal,,,오이풋고추&양파,30kcal,,,3352.16kcal
2024-04-27,브로콜리치즈스프(02)(06),132kcal,,,오징어젓무침(17),35.74kcal,,,3352.16kcal
2024-04-27,치킨샐러드(01)(05)(15),111.81kcal,,,깍두기(다수공급자)(09),15.2kcal,,,3352.16kcal
2024-04-27,모듬피클,42.4kcal,,,,,,,3352.16kcal
2024-04-27,바나나(육사),76.8kcal,,,,,,,3352.16kcal
2024-04-27,탄산음료,112kcal,,,,,,,3352.16kcal
2024-04-28,전남친베이글(01)(02)(06),1166kcal,불닭덮밥(01)(05)(06)(15),624.44kcal,밥,250kcal,,,3192.23kcal
2024-04-28,마늘토스트(02)(06),46kcal,중화식계란탕(01)(05)(06)(08)(10),107.16kcal,삼색수제비국(01)(05)(06)(09),185.42kcal,,,3192.23kcal
2024-04-28,잠봉(10),46.4kcal,오이양파장아찌(05)(06),17.35kcal,콩나물삼색볶음(05)(06),93.28kcal,,,3192.23kcal
2024-04-28,토마토슬라이스(12),7.13kcal,배추김치(다수공급자)(09),58.5kcal,파채돼지불고기(10),311.05kcal,,,3192.23kcal
2024-04-28,시리얼,156kcal,,,배추김치(다수공급자)(09),58.5kcal,,,3192.23kcal
2024-04-28,우유(백색우유(200ML,65kcal,,,마들렌,,,,3192.23kcal
2024-04-29,밥,250kcal,곤드레밥&양념장(05)(06),284.68kcal,밥,250kcal,,,3153.61kcal
2024-04-03,돼지고기김치볶음(05)(06)(09)(10),184.45kcal,마라찜닭(15),253.93kcal,오삼불고기(05)(06)(10)(17),288.76kcal,,,3037.99kcal
2024-04-03,마파두부(05)(06)(10)(15)(18),346.59kcal,조미김,5.2kcal,왕새우튀김(01)(05)(09)(12)(13)(16),317.8kcal,,,3037.99kcal
2024-04-03,깍두기(다수공급자)(09),15.2kcal,타꼬야끼스타일어묵바(01)(02)(05)(06)(15)(17),161.84kcal,양배추쌈,49.22kcal,,,3037.99kcal
2024-04-03,우유듬뿍커피에몽,122kcal,배추겉절이(05)(06),54.15kcal,갓김치,12.8kcal,,,3037.99kcal
2024-04-03,,,자연은고칼슘오렌지,39kcal,,,,,3037.99kcal
2024-04-04,미니밥,50kcal,뿌리채소영양밥&양념장(05)(06),296.03kcal,돈코츠라멘(01)(05)(06)(10),683.85kcal,,,3226.14kcal
2024-04-04,꼬꼬떡국(01)(05)(06)(15),363.49kcal,버섯샤브국(05)(06)(16),22.66kcal,셀프주먹밥,133.34kcal,,,3226.14kcal
2024-04-04,너비아니구이(02)(05)(06)(10)(12)(15)(16),347.8kcal,달콤간장닭다리(05)(15),144kcal,치즈돈까스(02)(06)(10),645.05kcal,,,3226.14kcal
2024-04-04,오이부추무침(05)(06),12.77kcal,멸치깻잎조림(05)(06),43.38kcal,양상추샐러드(01)(05)(12),23.15kcal,,,3226.14kcal
2024-04-04,배추김치(다수공급자)(09),58.5kcal,갑오징어풋마늘무침(17),231.94kcal,석박지,19.68kcal,,,3226.14kcal
2024-04-04,우유(백색우유(200ML,65kcal,배추김치(다수공급자)(09),58.5kcal,,,,,3226.14kcal
2024-04-04,,,신선형(딸기(34월)),27kcal,,,,,3226.14kcal
2024-04-05,밥,250kcal,새싹불고기비빔밥(05)(16),450.53kcal,밥,250kcal,,,2863.55kcal
