날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
2024-08-16(금),유부주머니탕(05)(06)(10)(13)(16),323.39kcal,순두부찌개(01)(05)(06)(10)(16)(18),144.98kcal,오징어무국(05)(06)(17),73.28kcal,,,3924.80kcal
2024-08-16(금),동그랑땡&케첩(01)(05)(06)(10),275.5kcal,토네이도핫도그(02)(05)(06)(10),397kcal,소불고기버섯볶음(05)(06)(16),233.77kcal,,,3924.80kcal
2024-08-16(금),닭고기데리야끼조림(05)(06)(15)(16)(18),299.46kcal,무말랭이무침(완)(13),60kcal,김말이튀김강정,241.36kcal,,,3924.80kcal
2024-08-16(금),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,무나물,60.35kcal,,,3924.80kcal
2024-08-16(금),두유달콤한맛(05),130kcal,참외,38kcal,배추김치(09)(18),15.2kcal,,,3924.80kcal
2024-08-17(토),모닝빵&크로와상(01)(02)(05)(06),527.9kcal,김가루밥,364.19kcal,밥,355kcal,,,2736.41kcal
2024-08-17(토),훈제닭가슴살(15),0kcal,우동국물(05),61.41kcal,한우고기곰탕(완)(16),1.41kcal,,,2736.41kcal
2024-08-17(토),야채샐러드,93.71kcal,물만두(05)(06)(10),267.28kcal,떡갈비조림(05)(06)(16)(18),285.7kcal,,,2736.41kcal
2024-08-17(토),백색우유(02),65kcal,골뱅이소면무침(05)(06),335.08kcal,오이양파무침(05)(06),14.53kcal,,,2736.41kcal
2024-08-17(토),,,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,2736.41kcal
2024-08-17(토),,,사이다,350kcal,짜먹는 발효유(02),,,,2736.41kcal
2024-08-18(일),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,2854.45kcal
2024-08-18(일),감자짜글이(05)(06)(10)(13)(16),213.86kcal,황태해장국(01)(05)(06),56.28kcal,김치어묵국(05)(06),57.64kcal,,,2854.45kcal
2024-08-18(일),미트볼케찹조림(02)(05)(06)(10)(12)(16),232.66kcal,애호박나물(09),55.86kcal,우삼겹숙주찜/칠리소스(12),308.56kcal,,,2854.45kcal
2024-08-18(일),양념깻잎지무침(05)(06),120kcal,분모자로제찜닭(06)(10)(15),504.23kcal,감자조림(05)(06),82.21kcal,,,2854.45kcal
2024-08-18(일),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,2854.45kcal
2024-08-18(일),백색우유(02),65kcal,,,"웅진식품,가야농장 제주감귤,340ml",44kcal,,,2854.45kcal
2024-08-19(월),밥,355kcal,잡곡밥,387.65kcal,밥,355kcal,,,3155.60kcal
2024-08-19(월),닭곰탕(01)(02)(05)(06)(15)(16)(18),179.29kcal,명태매운탕(05)(06)(16),114.08kcal,참치김치찌개(05)(06)(16),121.65kcal,,,3155.60kcal
2024-08-19(월),비엔나소시지케찹볶음(10),307.8kcal,마늘안심닭강정(15),408.74kcal,소불고기(05)(06)(16),195.32kcal,,,3155.60kcal
2024-08-19(월),오징어젓무침(17),41.22kcal,쌈무무침(05)(06),25.78kcal,유린기(05)(06)(15),413.5kcal,,,3155.60kcal
2024-08-19(월),깍두기,0kcal,배추김치(09)(18),15.2kcal,콩나물무침(05)(06),30.37kcal,,,3155.60kcal
2024-08-19(월),백색우유(02),65kcal,에너지음료,140kcal,깍두기,0kcal,,,3155.60kcal
2024-08-20(화),밥,355kcal,열무비빔밥(01)(05),477.87kcal,밥,355kcal,,,3668.84kcal
2024-08-20(화),쇠고기미역국(05)(06)(16),53.09kcal,도토리묵냉국(01)(05),72.62kcal,새우순두부계란탕(01)(05)(09),104.67kcal,,,3668.84kcal
2024-08-20(화),스팸구이(10)(13),499.5kcal,야채튀김(완제품)(05)(06),224.9kcal,야채고로케(02)(06)(10),903kcal,,,3668.84kcal
2024-08-20(화),연근땅콩조림(04)(05)(06),35.81kcal,청포묵김가루무침(05)(06),37.87kcal,돈육김치찜(05)(06)(10),157.09kcal,,,3668.84kcal
2024-08-20(화),스크램블에그(01),145.13kcal,배추김치(09)(18),15.2kcal,오이부추무침(05)(06),13.59kcal,,,3668.84kcal
2024-08-20(화),가공우유(바나나맛)(02),82.5kcal,자두(대석),20.8kcal,깍두기,0kcal,,,3668.84kcal
2024-08-20(화),배추김치(09)(18),15.2kcal,,,떠먹는 발효유(02),100kcal,,,3668.84kcal
2024-08-21(수),또띠아치킨랩(01)(02)(05)(06)(15),674.78kcal,밥,355kcal,참치마요덮밥(01)(05)(06)(16)(18),704.06kcal,,,3191.47kcal
2024-08-21(수),콘샐러드(완)(01)(05),105kcal,추어탕(완),0kcal,홍합탕(18),25.25kcal,,,3191.47kcal
2024-08-21(수),브라운브레드(06),279.6kcal,치킨가라아게(01)(02)(05)(06)(10)(12)(15)(16)(18),469kcal,짜장떡볶이(05)(06)(10),389.54kcal,,,3191.47kcal
2024-08-21(수),백색우유(02),65kcal,오이양파장아찌(05)(06),15.59kcal,꼬들단무지무침(13),18.45kcal,,,3191.47kcal
2024-08-21(수),마시는 발효유(02),,깍두기,0kcal,배추김치(09)(18),15.2kcal,,,3191.47kcal
2024-08-21(수),,,청포도주스,75kcal,,,,,3191.47kcal
2024-08-22(목),장조림버터밥(01)(02)(05)(06)(16),803.19kcal,코다리냉면(01)(02)(05)(06)(10)(16),513.12kcal,밥,355kcal,,,3599.47kcal
2024-08-22(목),호박고추장찌개(05)(06)(09)(16),42.22kcal,김가루밥,364.19kcal,쇠고기장터국(완)(16),46.24kcal,,,3599.47kcal
2024-08-22(목),햄슬라이스야채볶음(05)(06)(10),134.61kcal,냉면육수,3kcal,돈육고추장볶음(05)(06)(10),276.99kcal,,,3599.47kcal
2024-08-22(목),무말랭이무침(완)(13),60kcal,미니전병(02)(05)(06)(09)(10)(16),295.65kcal,가쓰오계란말이(01)(05)(06)(16)(18),142.36kcal,,,3599.47kcal
2024-08-22(목),가공우유(딸기맛)(02)(05),282.5kcal,에그타르트(01)(06),250kcal,배추김치(09)(18),15.2kcal,,,3599.47kcal
2024-08-22(목),배추김치(09)(18),15.2kcal,총각김치,0kcal,바나나,,,,3599.47kcal
2024-08-23(금),오므라이스(완)(01)(05)(06)(10)(12)(15)(16),1081.98kcal,잡곡밥,387.65kcal,밥,355kcal,,,4443.85kcal
2024-08-23(금),우동국물(05),61.41kcal,배추된장국(05)(06)(16),77.13kcal,짬뽕찌개(05)(06)(09)(17)(18),84.82kcal,,,4443.85kcal
2024-08-23(금),치즈소시지구이(10),0kcal,잡채(10),190.15kcal,코코넛새우튀김(12),438kcal,,,4443.85kcal
2024-08-23(금),황도샐러드(02)(11),85.03kcal,보쌈(05)(06)(10)(15),653.73kcal,바베큐치킨스테이크(05)(06)(15),400kcal,,,4443.85kcal
2024-08-23(금),배추김치(09)(18),15.2kcal,쌈무,25kcal,배추김치(09)(18),15.2kcal,,,4443.85kcal
2024-08-23(금),매일두유 초콜릿(05),250kcal,파인애플스틱,3kcal,"아이스크림,튜브형",250kcal,,,4443.85kcal
2024-08-23(금),,,명이나물절임(05)(06),22kcal,,,,,4443.85kcal
2024-08-23(금),,,보쌈김치(09),48.55kcal,,,,,4443.85kcal
2024-08-24(토),버팔로봉(05)(15),320kcal,소불고기볶음밥(완)(16),0kcal,유부된장국(05)(06),34.22kcal,,,2942.87kcal
2024-08-24(토),햄치즈샌드위치(01)(02)(05)(06)(10)(12),715.52kcal,쑥갓어묵국(05)(06),65.91kcal,지마구튀김,160kcal,,,2942.87kcal
2024-08-24(토),백색우유(02),65kcal,누들떡볶이(05)(06)(10),322.38kcal,단무지무침,10.44kcal,,,2942.87kcal
2024-08-24(토),,,구운계란(01),0kcal,용가리치킨마요덮밥(01)(05)(06)(15)(18),1101.5kcal,,,2942.87kcal
2024-08-24(토),,,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,2942.87kcal
2024-08-24(토),,,콜라,117.5kcal,,,,,2942.87kcal
2024-08-25(일),밥,355kcal,잡곡밥,387.65kcal,스팸김치덮밥(10)(13),875.82kcal,,,3853.53kcal
2024-08-25(일),쇠고기당면국(05)(06)(16),72.06kcal,물만둣국(01)(05)(06)(10)(16),326.24kcal,팽이버섯두부국(05)(06),55.08kcal,,,3853.53kcal
2024-08-25(일),두부김치(05)(06)(10),219.56kcal,돼지간장불고기(05)(06)(10),241.08kcal,크림청양함박스테이크(02)(05)(10),775.89kcal,,,3853.53kcal
2024-08-25(일),스크램블에그(01),145.13kcal,계란찜(01)(09),116.72kcal,단호박샐러드(완)(01)(02)(05),106.8kcal,,,3853.53kcal
2024-08-25(일),깍두기,0kcal,열무된장무침(05)(06),21.3kcal,깍두기,0kcal,,,3853.53kcal
2024-08-25(일),백색우유(02),65kcal,배추김치(09)(18),15.2kcal,청포도주스,75kcal,,,3853.53kcal
2024-08-26(월),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,3010.07kcal
2024-08-26(월),콩나물김치국(05),27.53kcal,닭개장(01)(05)(06)(15),237.09kcal,샤브샤브국(05)(06)(16),66.51kcal,,,3010.07kcal
2024-08-26(월),감자채피망볶음,68.66kcal,순살삼치구이(06),202.5kcal,치즈롤까스(02)(05)(06)(10),525kcal,,,3010.07kcal
2024-08-26(월),쇠고기떡볶음(05)(06)(16),249.27kcal,연두부양념장(05)(06),359.37kcal,열대과일샐러드(02),66.94kcal,,,3010.07kcal
2024-08-26(월),맛김,5.25kcal,깍두기,0kcal,배추김치(09)(18),15.2kcal,,,3010.07kcal
2024-08-26(월),총각김치,0kcal,참외,38kcal,,,,,3010.07kcal
2024-08-26(월),백색우유(02),65kcal,,,,,,,3010.07kcal
2024-08-27(화),밥,355kcal,추가밥,213kcal,잡곡밥,387.65kcal,,,2853.88kcal
2024-08-27(화),삼색수제비국(01)(05)(06),230.38kcal,잠봉햄스파게티(06)(10),472.97kcal,키조개미역국(05)(06)(16)(18),20.1kcal,,,2853.88kcal
2024-08-27(화),언양식바싹불고기파채(05)(06)(10),364.76kcal,피자,0kcal,춘천닭갈비(완)(05)(06)(15),92.86kcal,,,2853.88kcal
2024-08-27(화),매콤계란조림(01)(05)(06),151.1kcal,오이피클(05)(06),70kcal,오이고추된장무침(05)(06),25.96kcal,,,2853.88kcal
2024-08-27(화),가공우유(초코맛)(02),194kcal,마늘빵(02)(05)(06),94.5kcal,배추김치(09)(18),15.2kcal,,,2853.88kcal
2024-08-27(화),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,,,2853.88kcal
2024-08-27(화),,,써니텐파인애플향 250ml(05),136kcal,,,,,2853.88kcal
2024-08-28(수),핫치킨버거(01)(02)(05)(06)(12)(15),1010.76kcal,검은콩밥,788.04kcal,밥,355kcal,,,4815.45kcal
2024-08-28(수),뿌링클웨지감자(01)(02)(04)(06),477kcal,우렁된장찌개(05)(06)(09)(18),87.14kcal,쇠고기육개장(01)(05)(06)(16),105.96kcal,,,4815.45kcal
2024-08-28(수),프로틴바,0kcal,삼겹살새송이버섯구이(10),734.66kcal,궁중떡볶이(16),417.98kcal,,,4815.45kcal
2024-08-28(수),사이다,350kcal,상추쌈,10.53kcal,오징어튀김(01)(05)(06),319.26kcal,,,4815.45kcal
2024-08-28(수),백색우유(02),65kcal,콩나물무침(05)(06),30.37kcal,배추김치(09)(18),15.2kcal,,,4815.45kcal
2024-08-28(수),,,보쌈김치(09),48.55kcal,초코과자,,,,4815.45kcal
2024-08-29(목),밥,355kcal,밥,355kcal,밥,355kcal,,,3474.53kcal
2024-08-29(목),쇠고기감자국(05)(06)(09)(16),69.67kcal,게맛살계란국(01)(05)(06)(08)(16),122.23kcal,쑥갓어묵국(05)(06),65.91kcal,,,3474.53kcal
2024-08-29(목),돼지고기콩나물볶음(05)(06)(10),217.34kcal,마파두부(05)(06)(10)(15)(18),163.52kcal,묵은지등갈비찜(05)(06)(10),385.67kcal,,,3474.53kcal
2024-08-02(금),맛김,5.25kcal,오징어젓무침(17),41.22kcal,감자채피망볶음,68.66kcal,,,3761.95kcal
2024-08-02(금),스팸구이(10)(13),499.5kcal,오이소박이(수의),22.2kcal,배추김치(09)(18),15.2kcal,,,3761.95kcal
2024-08-02(금),배추김치(09)(18),15.2kcal,,,식혜,190kcal,,,3761.95kcal
2024-08-02(금),삼육두유(05),,,,,,,,3761.95kcal
2024-08-03(토),불고기베이컨치즈버거(01)(02)(05)(06)(10)(12)(16),744.2kcal,제육덮밥(완)(05)(06),372.42kcal,베이컨김치볶음밥(01)(05)(06),626.31kcal,,,3302.80kcal
2024-08-03(토),치즈스틱(01)(02)(05)(06),250kcal,파송송계란국(01)(05)(06)(16),59.72kcal,유부된장국(05)(06),34.22kcal,,,3302.80kcal
2024-08-03(토),백색우유(02),65kcal,무&비트피클(완),18kcal,너비아니구이(05)(06)(10)(16)(18),602.74kcal,,,3302.80kcal
2024-08-03(토),,,닭순살샐러드(01)(05)(15),238.39kcal,스크램블에그(01),145.13kcal,,,3302.80kcal
2024-08-03(토),,,배추김치(09)(18),15.2kcal,숙주나물무침(05)(06),13.97kcal,,,3302.80kcal
2024-08-03(토),,,콜라,117.5kcal,깍두기,0kcal,,,3302.80kcal
2024-08-04(일),전복죽(완)(05)(06)(16)(18),0kcal,밥,355kcal,밥,355kcal,,,2243.67kcal
2024-08-04(일),맛김,5.25kcal,배추된장국(05)(06)(16),77.13kcal,쇠고기감자국(05)(06)(09)(16),69.67kcal,,,2243.67kcal
2024-08-04(일),매콤계란조림(01)(05)(06),151.1kcal,돈육고추장볶음(05)(06)(10),276.99kcal,매운족발볶음(04)(05)(06)(10)(16)(18),413.95kcal,,,2243.67kcal
2024-08-04(일),무말랭이무침(완)(13),60kcal,콩나물무침(05)(06),30.37kcal,두부조림(05)(06),90.3kcal,,,2243.67kcal
2024-08-04(일),배추김치(09)(18),15.2kcal,양배추쌈&저염쌈장,34.46kcal,양념깻잎지무침(05)(06),120kcal,,,2243.67kcal
2024-08-04(일),백색우유(02),65kcal,파김치,20.25kcal,배추김치(09)(18),15.2kcal,,,2243.67kcal
2024-08-04(일),,,,,이온음료,88.8kcal,,,2243.67kcal
2024-08-05(월),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,3332.50kcal
2024-08-05(월),돼지국밥(완)(09)(10),376.48kcal,황태채미역국(05)(06),23.23kcal,감자짜글이(05)(06)(10)(13)(16),213.86kcal,,,3332.50kcal
2024-08-05(월),김치전(05)(06),395kcal,어묵야채볶음(05)(06),78.5kcal,대왕오징어튀김(완)(01)(05)(06)(17),337.43kcal,,,3332.50kcal
2024-08-05(월),양파부추겉절이(05)(06),10.47kcal,닭고기숙주볶음(05)(06)(15),467.3kcal,계란찜(01)(09),116.72kcal,,,3332.50kcal
2024-08-05(월),석박지,22.8kcal,오이고추된장무침(05)(06),25.96kcal,깍두기,0kcal,,,3332.50kcal
2024-08-05(월),백색우유(02),65kcal,총각김치,0kcal,,,,,3332.50kcal
2024-08-05(월),,,과일푸딩,116kcal,,,,,3332.50kcal
2024-08-06(화),밥,355kcal,냉모밀(02)(05)(06),266.82kcal,밥,355kcal,,,3179.08kcal
2024-08-06(화),삼색수제비국(01)(05)(06),230.38kcal,추가밥,213kcal,김치찌개(05)(06)(10)(16),104.8kcal,,,3179.08kcal
2024-08-06(화),돼지고기콩나물볶음(05)(06)(10),217.34kcal,바싹불고기(10),234.58kcal,치즈롤까스(02)(05)(06)(10),525kcal,,,3179.08kcal
2024-08-06(화),도토리묵무침(05)(06),56.77kcal,갈비만두찜(05)(06)(10),110.18kcal,연근땅콩조림(04)(05)(06),35.81kcal,,,3179.08kcal
2024-08-06(화),가공우유(초코맛)(02),194kcal,배추김치(09)(18),15.2kcal,깍두기,0kcal,,,3179.08kcal
2024-08-06(화),배추김치(09)(18),15.2kcal,,,"아이스크림,튜브형",250kcal,,,3179.08kcal
2024-08-07(수),불고기핫도그(01)(02)(05)(06)(12),485.41kcal,잡곡밥,387.65kcal,카레밥,513.4kcal,,,2982.18kcal
2024-08-07(수),초코머핀(01)(02)(06),170kcal,감자탕(05)(06)(10),457.69kcal,우동국물(05),61.41kcal,,,2982.18kcal
2024-08-07(수),야채샐러드,93.71kcal,닭꼬치(완)(05)(15),123.2kcal,옥수수맛탕,0kcal,,,2982.18kcal
2024-08-07(수),백색우유(02),65kcal,양념고추지,37.2kcal,쫄면야채무침(06),122.51kcal,,,2982.18kcal
2024-08-07(수),사이다,350kcal,깍두기,0kcal,깍두기,0kcal,,,2982.18kcal
2024-08-07(수),,,에이드,115kcal,,,,,2982.18kcal
2024-08-08(목),밥,355kcal,참치야채비빔밥,527.61kcal,밥,355kcal,,,3125.80kcal
2024-08-08(목),사골우거지국(완)(02)(05)(06)(16)(18),186.44kcal,미역오이냉국,15.96kcal,호박고추장찌개(05)(06)(09)(16),42.22kcal,,,3125.80kcal
2024-08-08(목),햄슬라이스야채볶음(05)(06)(10),134.61kcal,맛초킹탕수육(06)(10),495kcal,오삼불고기(05)(06)(10)(17),649.77kcal,,,3125.80kcal
2024-08-08(목),순두부양념장(05)(06),53kcal,콘샐러드(완)(01)(05),105kcal,숙주나물무침(05)(06),13.97kcal,,,3125.80kcal
2024-08-08(목),가공우유(바나나맛)(02),82.5kcal,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,3125.80kcal
2024-08-08(목),배추김치(09)(18),15.2kcal,복숭아(천도)(11),64.124kcal,,,,,3125.80kcal
2024-08-09(금),밥,355kcal,달걀케첩볶음밥(01)(05)(06)(18),568.25kcal,밥,355kcal,,,4015.50kcal
2024-08-09(금),얼큰어묵국(05)(06),66.03kcal,짬뽕찌개(05)(06)(09)(17)(18),84.82kcal,순댓국(완)(09),407.14kcal,,,4015.50kcal
2024-08-09(금),소불고기(05)(06)(16),195.32kcal,고추잡채&꽃빵(05)(06)(10)(18),440.07kcal,치킨까스(01)(02)(05)(06)(12)(15)(16),609.5kcal,,,4015.50kcal
2024-08-09(금),맛김,5.25kcal,군만두(05)(06),356.07kcal,상추겉절이(05)(06),18.92kcal,,,4015.50kcal
2024-08-09(금),꽃맛살메추리알샐러드(01)(05),250.93kcal,배추김치(09)(18),15.2kcal,석박지,22.8kcal,,,4015.50kcal
2024-08-09(금),배추김치(09)(18),15.2kcal,,,짜먹는 발효유(02),,,,4015.50kcal
2024-08-09(금),매일두유 초콜릿(05),250kcal,,,,,,,4015.50kcal
2024-08-10(토),뿌링클웨지감자(01)(02)(04)(06),477kcal,대패삼겹볶음밥(완)(02)(05)(06)(09)(10)(16),638kcal,밥,355kcal,,,2899.71kcal
2024-08-10(토),에그샐러드&모닝빵(01)(02)(05)(06),443.25kcal,김치국,22.78kcal,홍합탕(18),25.25kcal,,,2899.71kcal
2024-08-10(토),백색우유(02),65kcal,고추바사삭치킨(05)(06)(15),160kcal,닭갈비(05)(06)(15),299.56kcal,,,2899.71kcal
2024-08-10(토),,,파인애플샐러드(02),71.81kcal,데리야끼산적조림(02)(05)(06)(10)(12)(15)(16)(18),301.08kcal,,,2899.71kcal
2024-08-10(토),,,깍두기,0kcal,쌈무무침(05)(06),25.78kcal,,,2899.71kcal
2024-08-10(토),,,"커피음료,아메리카노",,배추김치(09)(18),15.2kcal,,,2899.71kcal
2024-08-10(토),,,,,사과주스,,,,2899.71kcal
2024-08-11(일),밥,355kcal,밥,355kcal,스팸마요덮밥(01)(05)(06)(10)(13)(16)(18),996.7kcal,,,3314.50kcal
2024-08-11(일),키조개미역국(05)(06)(16)(18),20.1kcal,닭볶음탕(05)(06)(15),403.3kcal,팽이버섯두부국(05)(06),55.08kcal,,,3314.50kcal
2024-08-11(일),돼지고기청경채볶음(05)(06)(10),245.41kcal,잡채어묵조림(05)(06),147.21kcal,모짜렐라치즈핫도그 (02)(05)(06)(10),147.8kcal,,,3314.50kcal
2024-08-11(일),토마토달걀볶음(01)(12),186.91kcal,오징어숙회/초고추장(17),140.94kcal,꼬들단무지무침(13),18.45kcal,,,3314.50kcal
2024-08-11(일),배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,배추김치(09)(18),15.2kcal,,,3314.50kcal
2024-08-11(일),백색우유(02),65kcal,써니텐오렌지향 250ml,132kcal,,,,,3314.50kcal
2024-08-12(월),밥,355kcal,흑미밥,373.75kcal,밥,355kcal,,,3354.95kcal
2024-08-12(월),쇠고기장터국(완)(16),46.24kcal,쇠고기무국(05)(06)(16),57.09kcal,돼지고기고추장찌개(05)(06)(10)(16),106.92kcal,,,3354.95kcal
2024-08-12(월),돈육장조림(완)(05)(06)(10)(16)(18),189kcal,매운돼지갈비찜(05)(06)(10),606.41kcal,훈제오리파프리카볶음(15),339.77kcal,,,3354.95kcal
2024-08-12(월),계란말이(01)(05),48kcal,해물파전(완),555kcal,콩나물무침(05)(06),30.37kcal,,,3354.95kcal
2024-08-12(월),깍두기,0kcal,오이소박이(수의),22.2kcal,배추김치(09)(18),15.2kcal,,,3354.95kcal
2024-08-12(월),백색우유(02),65kcal,식혜,190kcal,,,,,3354.95kcal
2024-08-13(화),밥,355kcal,얼큰콩나물국(05),28.35kcal,밥,355kcal,,,4276.18kcal
2024-08-13(화),사골떡만둣국(01)(05)(06)(10)(16),404.03kcal,분모자떡볶이(05)(06),409.21kcal,쇠고기육개장(01)(05)(06)(16),105.96kcal,,,4276.18kcal
2024-08-13(화),두부조림(05)(06),90.3kcal,가츠동(01)(05)(06)(10)(16)(18),1121.46kcal,뿌링클치킨(01)(02)(04)(05)(06)(15),630.5kcal,,,4276.18kcal
2024-08-13(화),쪽파락교무침,29.46kcal,단무지무침,10.44kcal,연두부양념장(05)(06),359.37kcal,,,4276.18kcal
2024-08-13(화),가공우유(딸기맛)(02)(05),282.5kcal,배추김치(09)(18),15.2kcal,오이소박이(수의),22.2kcal,,,4276.18kcal
2024-08-13(화),배추김치(09)(18),15.2kcal,,,요구르트(육사),42kcal,,,4276.18kcal
2024-08-14(수),해시브라운버거(01)(02)(05)(06)(10)(16)(18),879.3kcal,밥,355kcal,밥,355kcal,,,3664.89kcal
2024-08-14(수),먼치킨도넛(01)(02)(04)(05)(06),79.8kcal,누룽지삼계탕(15),503.88kcal,김치찌개(05)(06)(10)(16),104.8kcal,,,3664.89kcal
2024-08-14(수),믹스베리샐러드(02),59.45kcal,오징어젓무침(17),41.22kcal,너비아니구이(05)(06)(10)(16)(18),602.74kcal,,,3664.89kcal
2024-08-14(수),백색우유(02),65kcal,모듬야채&쌈장,19.28kcal,계란찜(01)(09),116.72kcal,,,3664.89kcal
2024-08-14(수),콜라,117.5kcal,배추김치(09)(18),15.2kcal,총각김치,0kcal,,,3664.89kcal
2024-08-14(수),,,팥빙수,350kcal,,,,,3664.89kcal
2024-08-15(목),밥,355kcal,밥,355kcal,밥,355kcal,,,3200.25kcal
2024-08-15(목),돼지국밥(완)(09)(10),376.48kcal,부대찌개(02)(05)(06)(10)(15)(16)(18),187.66kcal,쇠고기미역국(05)(06)(16),53.09kcal,,,3200.25kcal
2024-08-15(목),어묵야채볶음(05)(06),78.5kcal,오징어볶음(05)(06)(17),222.32kcal,잡채(10),190.15kcal,,,3200.25kcal
2024-08-15(목),꽈리고추메추리알장조림(01)(05)(06),12.65kcal,알감자구이(완)(02),242.85kcal,돼지고기김치볶음(10),235.96kcal,,,3200.25kcal
2024-08-15(목),가공우유(초코맛)(02),194kcal,"빵,케이크(02)(06)",99.4kcal,고구마조림(고구마맛탕)(05)(06),242.19kcal,,,3200.25kcal
2024-08-15(목),깍두기,0kcal,깍두기,0kcal,깍두기,0kcal,,,3200.25kcal
2024-08-16(금),밥,355kcal,차슈덮밥(01)(05)(06)(18),892.11kcal,밥,355kcal,,,3924.80kcal
2024-07-20(토),스마일감자튀김,183kcal,쇠고기미역국(05)(06)(16),52.49kcal,미역오이냉국,15.96kcal,,,2884.33kcal
2024-07-20(토),흰우유(02),65kcal,짜장떡볶이(05)(06)(10),279.75kcal,우삼겹숙주찜/칠리소스(12),31.06kcal,,,2884.33kcal
2024-07-20(토),,,콘샐러드(완)(01)(05),105kcal,데리야끼산적조림(02)(05)(06)(10)(12)(15)(16),287.23kcal,,,2884.33kcal
2024-07-20(토),,,배추김치(09)(18),15.2kcal,미나리초무침,13.29kcal,,,2884.33kcal
2024-07-20(토),,,사이다,350kcal,배추김치(09)(18),15.2kcal,,,2884.33kcal
2024-07-21(일),밥,355kcal,밥,355kcal,버섯매운탕(05)(06)(16),47.66kcal,,,3362.40kcal
2024-07-21(일),황태해장국(01)(05)(06),56.28kcal,유부주머니탕(05)(06)(10)(13)(16),324.03kcal,떡갈비조림(05)(06),283.53kcal,,,3362.40kcal
2024-07-21(일),소불고기(05)(06)(16),254.12kcal,돼지고기김치볶음(10),235.96kcal,오이양파무침(05)(06),14.43kcal,,,3362.40kcal
2024-07-21(일),순두부양념장(05)(06),53kcal,가쓰오계란말이(01)(05),135.46kcal,용가리치킨마요덮밥(01)(05),1092.53kcal,,,3362.40kcal
2024-07-21(일),배추김치(09)(18),15.2kcal,무말랭이무침(완)(13),60kcal,배추김치(09)(18),15.2kcal,,,3362.40kcal
2024-07-21(일),흰우유(02),65kcal,열무김치,0kcal,,,,,3362.40kcal
2024-07-22(월),밥,355kcal,밥,355kcal,밥,355kcal,,,2990.45kcal
2024-07-22(월),배추된장국(05)(06)(16),76.68kcal,돼지국밥(완)(09)(10),376.48kcal,얼큰쇠고기무국(05)(06)(16),65.73kcal,,,2990.45kcal
2024-07-22(월),돼지간장불고기(05)(06)(10),240.98kcal,미니전병(02)(05)(06)(09)(10)(16),195.65kcal,마파두부(05)(06)(10)(15)(18),163.52kcal,,,2990.45kcal
2024-07-22(월),맛김,28kcal,순살삼치구이(06),202.5kcal,감자채피망볶음,68.61kcal,,,2990.45kcal
2024-07-22(월),매콤계란조림(01)(05)(06),151.1kcal,양념고추지,37.2kcal,멘보샤&칠리소스 (06)(09)(12),216kcal,,,2990.45kcal
2024-07-22(월),총각김치,0kcal,석박지,22.8kcal,배추김치(09)(18),15.2kcal,,,2990.45kcal
2024-07-22(월),흰우유(02),65kcal,,,,,,,2990.45kcal
2024-07-23(화),밥,355kcal,추가밥,213kcal,밥,355kcal,,,2468.99kcal
2024-07-23(화),한우고기곰탕(완),1.41kcal,냉모밀(02)(05)(06),271.23kcal,명란순두부탕(01)(05),127.22kcal,,,2468.99kcal
2024-07-23(화),쏘야치즈콘볶음(02)(05)(06)(10),352.49kcal,장어강정(05)(06),118.8kcal,햄슬라이스야채볶음(05)(06)(10),134.41kcal,,,2468.99kcal
2024-07-23(화),양파부추겉절이(05)(06),10.42kcal,꼬들단무지무침(13),18.45kcal,돼지고기청경채볶음(05)(06)(10),245.36kcal,,,2468.99kcal
2024-07-23(화),가공우유(바나나맛)(02),82.5kcal,배추김치(09)(18),15.2kcal,열무된장무침(05)(06),21.3kcal,,,2468.99kcal
2024-07-23(화),깍두기(다수공급자),0kcal,써니텐오렌지향 250ml,132kcal,배추김치(09)(18),15.2kcal,,,2468.99kcal
2024-07-24(수),피자,0kcal,달걀케첩볶음밥(01)(05)(06)(18),568.1kcal,잡곡밥,387.65kcal,,,3432.45kcal
2024-07-24(수),믹스베리샐러드(01)(05),56.93kcal,나가사끼짬뽕찌개(09)(10)(15)(16)(17)(18),174.19kcal,닭개장(01)(05)(06)(15),236.99kcal,,,3432.45kcal
2024-07-24(수),에그샐러드&모닝빵(01)(02)(05)(06),660.6kcal,목화솜탕수육(05)(06)(10),634.91kcal,동그랑땡&케첩(01)(05)(06)(10),275.5kcal,,,3432.45kcal
2024-07-24(수),흰우유(02),65kcal,물만두(05)(06)(10),267.28kcal,두부조림(05)(06),90.1kcal,,,3432.45kcal
2024-07-24(수),동아오츠카 나랑드사이다 180ml 캔,,배추김치(09)(18),15.2kcal,깍두기(다수공급자),0kcal,,,3432.45kcal
